"조회일자","지역(시군)","지점명","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)"
"20250605","전남","해남군 삼산면","20.0","27.0","12.6","20.0","0.0","0.0","0.0","5.5","28.22","20.0","60.8","72.3"
"20250604","전남","해남군 삼산면","20.0","27.2","13.2","20.0","0.0","0.0","0.0","7.2","28.57","21.8","67.6","76.5"
"20250603","전남","해남군 삼산면","19.4","23.4","16.5","20.0","0.0","0.0","0.0","11.3","26.1","24.8","79.2","72.3"
"20250602","전남","해남군 삼산면","17.4","19.3","16.3","20.0","6.5","0.0","0.0","9.0","6.31","24.0","86.2","66.5"
"20250601","전남","해남군 삼산면","19.9","26.8","13.2","19.3","0.0","0.0","0.0","7.4","25.2","22.0","71.4","74.2"
"20250531","전남","해남군 삼산면","18.5","23.7","13.8","19.5","0.0","3.5","0.0","6.4","19.37","20.3","78.0","81.8"
"20250530","전남","해남군 삼산면","19.4","26.7","12.6","19.7","0.0","2.0","0.0","1.1","25.41","14.5","70.0","73.4"
"20250529","전남","해남군 삼산면","20.0","26.7","13.5","19.7","0.0","0.0","0.0","12.7","26.08","28.2","68.2","77.6"
"20250528","전남","해남군 삼산면","19.5","28.4","11.4","19.6","0.0","9.5","0.0","11.4","25.65","27.2","67.5","61.8"
"20250527","전남","해남군 삼산면","18.6","25.9","11.5","19.8","0.0","0.0","0.0","8.3","25.79","22.5","59.1","65.7"
"20250526","전남","해남군 삼산면","17.9","24.3","11.8","20.3","0.0","4.0","0.0","1.6","24.45","11.1","67.7","85.3"
"20250525","전남","해남군 삼산면","17.1","24.1","11.2","20.3","0.0","0.0","0.0","11.6","27.27","26.4","74.4","57.7"
"20250524","전남","해남군 삼산면","17.4","21.1","13.4","20.5","0.0","0.0","0.0","10.3","13.59","26.6","70.2","76.1"
"20250523","전남","해남군 삼산면","17.7","19.4","16.2","21.3","0.0","0.0","0.0","10.2","7.14","26.1","75.2","72.2"
"20250522","전남","해남군 삼산면","20.5","25.8","16.9","20.0","0.0","0.0","0.0","9.6","16.37","23.5","90.4","78.3"
"20250521","전남","해남군 삼산면","21.9","23.9","19.8","19.0","0.5","0.0","0.0","11.5","8.18","27.7","92.0","78.6"
"20250520","전남","해남군 삼산면","22.1","26.3","19.3","19.8","0.0","0.0","0.0","12.3","10.76","27.1","94.0","70.0"
"20250519","전남","해남군 삼산면","18.7","23.6","13.5","19.5","0.0","0.0","0.0","12.6","16.28","28.4","78.2","61.0"
"20250518","전남","해남군 삼산면","16.8","22.2","13.2","20.1","0.0","0.0","0.0","12.3","26.35","27.6","76.9","71.6"
"20250517","전남","해남군 삼산면","17.6","22.0","15.1","18.0","0.0","0.0","0.0","10.2","16.66","25.3","93.5","65.8"
"20250516","전남","해남군 삼산면","19.4","21.2","16.4","16.2","26.5","0.0","0.0","12.3","4.13","28.6","99.6","64.9"
"20250515","전남","해남군 삼산면","20.0","21.4","18.9","14.3","1.0","0.0","0.0","8.6","3.82","22.7","96.3","76.0"
"20250514","전남","해남군 삼산면","18.6","23.2","12.8","16.8","0.0","0.0","0.0","12.5","23.95","28.2","81.7","69.7"
"20250513","전남","해남군 삼산면","18.3","24.1","11.5","16.6","0.0","0.0","0.0","12.5","26.06","28.3","72.0","63.3"
"20250512","전남","해남군 삼산면","15.9","21.7","9.4","17.5","0.0","5.5","0.0","6.9","26.91","20.5","79.6","64.0"
"20250511","전남","해남군 삼산면","14.3","20.1","10.0","19.6","0.0","20.0","0.0","3.1","19.31","14.8","80.9","77.8"
"20250510","전남","해남군 삼산면","13.6","15.5","12.2","15.9","0.0","0.0","0.0","12.4","7.67","27.6","86.5","70.4"
"20250509","전남","해남군 삼산면","16.1","18.4","14.2","14.7","29.5","0.0","0.0","12.4","2.81","27.7","95.4","71.3"
"20250508","전남","해남군 삼산면","14.7","20.7","6.3","14.5","0.0","1.0","0.0","1.3","25.12","11.3","71.7","77.9"
"20250507","전남","해남군 삼산면","13.1","20.6","5.6","16.1","0.0","0.0","0.0","5.0","25.18","19.5","73.2","79.2"
"20250506","전남","해남군 삼산면","12.2","15.6","8.7","16.4","1.5","0.0","0.0","0.9","6.89","10.0","90.4","85.9"
"20250505","전남","해남군 삼산면","12.0","17.6","6.0","20.1","5.5","83.0","0.0","0.0","7.85","3.1","66.5","94.9"
"20250504","전남","해남군 삼산면","12.9","20.7","4.6","17.8","0.0","1.0","0.0","6.0","27.26","19.4","65.4","71.8"
"20250503","전남","해남군 삼산면","13.6","18.9","9.0","16.4","0.0","0.0","0.0","11.8","6.97","26.9","73.0","74.1"
"20250502","전남","해남군 삼산면","12.9","18.6","6.4","15.4","0.0","0.0","0.0","8.9","26.89","23.9","70.6","80.7"
"20250501","전남","해남군 삼산면","16.1","20.8","11.8","14.5","19.5","0.0","0.0","0.0","4.32","5.8","88.1","85.4"
"20250430","전남","해남군 삼산면","15.6","24.0","5.9","15.6","0.0","0.5","0.0","2.4","26.8","15.2","62.7","86.5"
"20250429","전남","해남군 삼산면","12.4","21.3","3.4","16.7","0.0","36.5","0.0","0.0","26.75","4.9","63.3","96.7"
"20250428","전남","해남군 삼산면","15.4","20.6","8.9","18.0","0.0","0.0","0.0","8.2","26.02","22.4","65.4","70.1"
"20250427","전남","해남군 삼산면","15.3","25.1","6.2","17.0","1.5","0.0","0.0","12.3","21.33","26.6","53.3","71.4"
"20250426","전남","해남군 삼산면","12.1","21.2","2.3","15.5","0.0","0.0","0.0","4.1","26.84","15.9","58.5","81.0"
"20250425","전남","해남군 삼산면","12.9","18.8","5.5","15.2","0.0","0.0","0.0","12.1","23.74","27.3","42.1","77.5"
"20250424","전남","해남군 삼산면","14.8","19.5","9.8","14.1","0.0","0.5","0.0","7.5","24.58","20.7","68.5","80.9"
"20250423","전남","해남군 삼산면","14.8","18.9","10.1","14.9","0.0","2.0","0.0","1.1","11.84","12.2","90.9","82.0"
"20250422","전남","해남군 삼산면","16.3","20.3","13.9","16.9","12.0","0.5","0.0","0.2","4.23","9.6","98.7","85.2"
"20250421","전남","해남군 삼산면","17.1","21.7","14.4","15.4","0.0","0.0","0.0","0.0","24.8","4.7","82.2","94.1"
"20250420","전남","해남군 삼산면","17.5","23.6","14.8","16.1","0.0","11.0","0.0","0.0","9.0","4.2","95.8","87.7"
"20250419","전남","해남군 삼산면","19.8","25.6","16.5","16.0","2.0","0.0","0.0","11.3","18.0","23.0","83.1","63.0"
"20250418","전남","해남군 삼산면","17.3","20.3","15.8","14.6","0.0","0.0","0.0","11.7","12.1","25.6","91.1","72.5"
"20250417","전남","해남군 삼산면","19.3","22.4","17.1","13.5","0.0","0.0","0.0","5.1","23.4","17.3","76.8","80.4"
"20250416","전남","해남군 삼산면","14.6","20.9","4.1","14.0","0.0","0.0","0.0","6.4","20.7","19.0","72.7","89.2"
"20250415","전남","해남군 삼산면","9.4","14.2","4.7","16.6","0.0","7.0","0.0","0.0","26.0","5.9","66.9","90.2"
"20250414","전남","해남군 삼산면","9.5","13.4","4.6","17.4","2.5","0.0","0.0","8.0","12.8","19.8","67.2","67.3"
"20250413","전남","해남군 삼산면","7.7","11.9","3.6","16.0","0.0","0.0","0.0","11.9","21.3","25.5","63.1","78.5"
"20250412","전남","해남군 삼산면","13.3","17.0","5.5","0.0","27.0","0.0","0.0","0.0","7.8","0.0","83.7","0.0"
"20250411","전남","해남군 삼산면","12.1","21.0","1.5","0.0","0.0","0.0","0.0","0.0","25.2","0.0","71.9","0.0"
"20250410","전남","해남군 삼산면","12.3","17.2","6.3","0.0","0.0","0.0","0.0","0.0","17.9","0.0","76.3","0.0"
"20250409","전남","해남군 삼산면","12.0","20.0","2.0","0.0","0.0","0.0","0.0","0.0","19.6","0.0","64.8","0.0"
"20250408","전남","해남군 삼산면","14.5","20.8","4.0","0.0","0.0","0.0","0.0","0.0","23.9","0.0","53.6","0.0"
"20250407","전남","해남군 삼산면","11.0","18.6","-0.2","0.0","0.0","0.0","0.0","0.0","25.0","0.0","60.3","0.0"
"20250406","전남","해남군 삼산면","8.3","16.2","-0.9","11.4","0.5","0.0","0.0","3.8","26.1","10.3","70.0","84.9"
"20250405","전남","해남군 삼산면","11.2","13.8","5.6","13.1","0.5","0.0","0.0","8.4","7.0","22.0","81.3","74.8"
"20250404","전남","해남군 삼산면","8.1","15.4","-0.3","13.3","0.0","0.0","0.0","0.1","22.3","5.8","77.1","91.4"
"20250403","전남","해남군 삼산면","8.5","13.7","2.4","14.8","0.0","16.0","0.0","0.0","15.3","2.5","75.8","96.6"
"20250402","전남","해남군 삼산면","7.5","16.6","-1.1","13.2","0.0","18.0","0.0","1.4","22.2","10.9","63.8","82.8"
"20250401","전남","해남군 삼산면","7.3","16.2","-0.8","11.9","0.0","0.0","0.0","11.6","23.2","24.7","68.5","68.6"
"20250331","전남","해남군 삼산면","5.8","13.5","-2.2","11.8","0.0","0.0","0.0","5.5","20.1","15.6","68.3","76.1"
"20250330","전남","해남군 삼산면","3.8","9.0","-2.5","13.0","0.0","0.0","0.0","9.7","19.6","20.7","49.7","76.8"
"20250329","전남","해남군 삼산면","4.5","8.7","-0.2","11.6","0.0","0.0","0.0","1.7","11.6","11.2","60.3","89.1"
"20250328","전남","해남군 삼산면","6.7","8.9","5.2","11.9","0.0","25.5","0.0","0.0","19.7","1.7","59.4","94.1"
"20250327","전남","해남군 삼산면","14.7","21.8","7.1","10.2","1.0","0.0","0.0","4.4","2.9","16.5","86.5","82.2"
"20250326","전남","해남군 삼산면","14.2","21.6","4.3","8.7","0.0","14.0","0.0","0.3","22.9","6.2","66.6","88.3"
"20250325","전남","해남군 삼산면","14.4","23.1","5.4","11.6","0.0","9.0","0.0","0.0","20.8","3.8","68.6","82.6"
"20250324","전남","해남군 삼산면","15.4","20.1","11.8","12.8","0.0","7.5","0.0","0.0","19.9","2.6","66.8","81.1"
"20250323","전남","해남군 삼산면","12.9","21.8","2.5","15.7","0.0","0.0","0.0","8.6","22.2","18.6","65.3","77.1"
"20250322","전남","해남군 삼산면","11.1","20.2","2.6","11.9","0.0","2.5","0.0","6.8","22.5","16.3","67.7","70.0"
"20250321","전남","해남군 삼산면","11.7","18.5","4.3","4.9","0.0","0.0","0.0","11.3","22.4","24.0","66.0","62.8"
"20250320","전남","해남군 삼산면","6.4","14.2","-3.2","6.1","0.0","0.0","0.0","9.1","21.7","22.9","73.7","52.2"
"20250319","전남","해남군 삼산면","3.1","8.2","-2.0","8.8","0.0","0.0","0.0","6.3","20.9","15.5","57.9","60.5"
"20250318","전남","해남군 삼산면","2.9","6.3","-1.4","8.2","1.0","0.0","0.0","9.9","9.2","21.8","64.1","57.2"
"20250317","전남","해남군 삼산면","3.5","7.6","-1.8","9.2","0.0","1.0","0.0","4.2","20.7","12.4","48.6","77.4"
"20250316","전남","해남군 삼산면","5.3","7.5","1.6","9.2","0.0","0.0","0.0","7.8","11.3","18.2","65.4","67.9"
"20250315","전남","해남군 삼산면","9.3","12.9","6.1","7.1","8.0","0.0","0.0","10.9","9.5","22.8","70.6","71.7"
"20250314","전남","해남군 삼산면","10.8","18.3","3.3","5.8","0.0","0.0","0.0","7.2","21.1","16.5","54.2","77.5"
"20250313","전남","해남군 삼산면","10.5","18.5","4.6","5.3","0.0","0.0","0.0","10.4","16.4","22.4","60.3","71.3"
"20250312","전남","해남군 삼산면","8.5","15.4","1.7","4.9","0.0","0.5","0.0","0.5","9.4","5.8","76.7","87.6"
"20250311","전남","해남군 삼산면","8.3","17.4","0.1","6.8","0.0","1.0","0.0","2.6","21.6","7.3","72.7","76.0"
"20250310","전남","해남군 삼산면","7.0","12.3","-0.6","4.2","0.0","0.0","0.0","10.8","12.6","22.2","74.2","60.2"
"20250309","전남","해남군 삼산면","5.3","13.9","-1.9","4.0","0.0","0.0","0.0","10.8","20.0","22.1","77.2","52.5"
"20250308","전남","해남군 삼산면","6.4","9.2","0.6","4.7","0.5","0.0","0.0","9.6","4.9","21.4","74.5","57.0"
"20250307","전남","해남군 삼산면","4.8","11.1","-2.6","4.6","0.0","0.0","0.0","7.7","17.7","16.0","70.6","70.8"
"20250306","전남","해남군 삼산면","5.6","9.2","1.9","8.5","0.0","0.0","0.0","7.3","19.8","16.7","67.9","80.0"
"20250305","전남","해남군 삼산면","5.8","7.8","4.5","8.2","0.0","2.0","0.0","0.0","5.0","1.7","82.8","86.7"
"20250304","전남","해남군 삼산면","5.3","8.6","3.6","7.0","7.5","2.5","0.0","3.3","6.9","11.3","78.6","79.1"
"20250303","전남","해남군 삼산면","6.6","10.9","4.3","4.7","3.5","0.0","0.0","1.9","3.5","8.1","79.8","80.1"
"20250302","전남","해남군 삼산면","14.1","16.2","10.5","0.5","3.0","0.0","0.0","10.4","3.9","21.4","97.7","68.6"
"20250301","전남","해남군 삼산면","10.1","13.9","1.5","0.4","11.0","0.0","0.0","7.6","3.7","16.2","97.5","59.8"
"20250228","전남","해남군 삼산면","9.3","15.8","2.4","8.4","0.0","0.0","0.0","7.6","11.7","17.1","80.4","59.6"
"20250227","전남","해남군 삼산면","4.5","13.5","-5.7","6.8","0.0","0.0","0.0","7.1","12.9","17.1","55.3","64.7"
"20250226","전남","해남군 삼산면","3.0","11.1","-3.5","4.5","0.0","0.0","0.0","9.5","16.0","19.0","70.5","75.7"
"20250225","전남","해남군 삼산면","1.1","7.7","-6.9","4.9","0.0","1.5","0.0","0.3","14.6","6.2","74.0","86.3"
"20250224","전남","해남군 삼산면","1.0","4.9","-4.0","4.6","0.0","5.5","0.0","0.2","14.2","5.9","61.3","77.4"
"20250223","전남","해남군 삼산면","-0.1","2.6","-2.1","4.8","0.0","5.5","0.0","0.0","13.3","4.3","62.7","86.6"
"20250222","전남","해남군 삼산면","-0.6","4.4","-6.0","5.5","0.0","3.0","0.0","0.0","16.2","2.3","63.6","95.4"
"20250221","전남","해남군 삼산면","0.5","3.8","-2.5","8.3","0.0","17.0","0.0","0.2","17.0","2.5","52.5","88.7"
"20250220","전남","해남군 삼산면","-0.1","3.9","-5.0","6.9","0.0","8.0","0.0","0.0","17.6","1.7","57.0","95.2"
"20250219","전남","해남군 삼산면","0.8","3.5","-2.4","12.6","0.0","1.0","0.0","0.0","16.9","1.9","58.0","96.7"
"20250218","전남","해남군 삼산면","1.3","3.6","-1.1","12.4","0.0","34.5","0.0","0.0","18.5","3.2","52.6","84.9"
"20250217","전남","해남군 삼산면","3.1","6.1","0.6","6.8","0.0","0.0","0.0","9.9","15.3","18.1","51.7","76.8"
"20250216","전남","해남군 삼산면","4.8","11.5","-1.9","3.2","0.5","0.0","0.0","8.4","15.9","16.3","84.2","70.6"
"20250215","전남","해남군 삼산면","2.7","7.8","-1.9","7.3","0.0","0.0","0.0","0.3","3.2","2.6","88.2","82.6"
"20250214","전남","해남군 삼산면","2.5","10.2","-3.9","15.3","0.0","4.5","0.0","4.3","16.7","13.2","71.9","80.1"
"20250213","전남","해남군 삼산면","2.0","6.1","-2.3","10.5","0.0","0.0","0.0","6.4","17.8","13.7","52.9","73.4"
"20250212","전남","해남군 삼산면","5.7","9.9","2.3","4.6","7.5","0.0","0.0","9.4","2.6","16.8","82.0","74.1"
"20250211","전남","해남군 삼산면","1.9","8.5","-5.7","2.6","0.0","0.0","0.0","7.4","17.1","13.4","66.0","78.3"
"20250210","전남","해남군 삼산면","-0.4","4.3","-3.7","2.1","0.0","0.0","0.0","5.7","11.3","11.8","78.6","81.2"
"20250209","전남","해남군 삼산면","-1.3","2.3","-3.7","1.4","1.0","0.0","0.0","7.7","11.1","14.6","75.9","72.8"
"20250208","전남","해남군 삼산면","-3.1","-0.8","-4.8","1.0","0.5","0.0","0.0","7.9","11.4","14.2","78.7","73.9"
"20250207","전남","해남군 삼산면","-2.8","2.0","-4.9","2.4","0.0","0.0","0.0","6.1","6.3","10.6","83.4","69.1"
"20250206","전남","해남군 삼산면","-2.2","2.4","-9.7","5.0","1.0","0.0","0.0","2.9","13.2","6.2","79.8","79.8"
"20250205","전남","해남군 삼산면","-2.7","1.5","-5.9","6.9","1.5","6.5","0.0","0.0","10.3","3.0","80.4","91.0"
"20250204","전남","해남군 삼산면","-2.1","-0.5","-3.9","7.8","1.0","5.0","0.0","0.3","10.8","5.4","73.1","84.1"
"20250203","전남","해남군 삼산면","1.2","4.4","-2.8","5.7","0.0","3.0","0.0","0.0","10.0","3.9","73.8","86.5"
"20250202","전남","해남군 삼산면","4.5","8.2","2.3","4.3","0.0","1.0","0.0","1.1","10.1","5.8","81.3","85.2"
"20250201","전남","해남군 삼산면","5.6","6.7","3.8","5.3","24.5","7.5","0.0","0.0","2.5","3.2","94.3","85.9"
"20250131","전남","해남군 삼산면","4.2","8.0","-1.7","8.5","2.5","1.0","0.0","1.0","4.2","6.2","71.8","84.6"
"20250130","전남","해남군 삼산면","0.5","7.2","-5.4","2.5","0.0","2.0","0.0","3.5","14.8","9.5","75.1","76.4"
"20250129","전남","해남군 삼산면","-0.1","2.8","-4.3","0.2","0.5","0.0","0.0","8.9","7.7","15.4","74.0","75.8"
"20250128","전남","해남군 삼산면","-0.2","1.9","-2.0","2.4","0.5","0.0","0.0","8.5","6.8","14.1","80.2","67.2"
"20250127","전남","해남군 삼산면","2.1","6.0","-1.0","1.6","5.0","0.0","0.0","7.7","7.6","13.8","76.7","77.3"
"20250126","전남","해남군 삼산면","4.5","8.7","-2.9","2.1","0.0","0.0","0.0","7.1","5.9","12.2","63.2","66.0"
"20250125","전남","해남군 삼산면","3.0","12.0","-4.7","-0.2","0.0","2.0","0.0","7.0","13.0","13.6","71.5","64.0"
"20250124","전남","해남군 삼산면","2.6","12.7","-4.6","-1.2","0.0","1.5","0.0","2.6","12.6","8.0","70.6","73.2"
"20250123","전남","해남군 삼산면","2.1","11.0","-3.5","-3.3","0.0","0.0","0.0","0.9","10.9","6.0","79.5","83.8"
"20250122","전남","해남군 삼산면","1.9","9.1","-4.4","-1.0","0.0","0.0","0.0","3.2","6.7","8.8","84.0","68.3"
"20250121","전남","해남군 삼산면","1.5","9.5","-4.7","5.6","0.0","0.0","0.0","0.0","12.7","3.0","80.7","88.1"
"20250120","전남","해남군 삼산면","2.5","9.1","-2.8","7.3","0.0","22.5","0.0","0.0","10.4","1.5","80.7","85.0"
"20250119","전남","해남군 삼산면","2.0","10.5","-5.5","7.2","0.0","3.5","0.0","0.0","12.0","2.4","74.6","84.1"
"20250118","전남","해남군 삼산면","0.1","9.4","-6.8","8.7","0.0","3.0","0.0","0.0","10.6","1.7","68.2","95.6"
"20250117","전남","해남군 삼산면","1.6","6.5","-4.3","8.8","0.0","0.0","0.0","0.7","14.2","3.1","64.8","75.2"
"20250116","전남","해남군 삼산면","2.0","6.7","-2.6","2.8","0.0","0.0","0.0","6.9","9.2","12.6","66.1","53.9"
"20250115","전남","해남군 삼산면","1.6","4.1","-0.1","1.8","0.0","0.0","0.0","9.0","8.2","14.1","65.7","61.4"
"20250114","전남","해남군 삼산면","4.8","11.5","-2.1","6.0","0.0","0.0","0.0","6.1","10.5","11.0","70.4","79.3"
"20250113","전남","해남군 삼산면","0.4","7.0","-4.8","1.4","0.0","0.0","0.0","8.9","12.6","13.3","78.1","67.8"
"20250112","전남","해남군 삼산면","-0.6","4.7","-5.0","5.0","0.0","0.0","0.0","7.7","11.6","11.1","81.2","72.1"
"20250111","전남","해남군 삼산면","-1.2","3.1","-6.3","1.1","0.5","0.0","0.0","5.6","7.1","11.8","87.3","80.2"
"20250110","전남","해남군 삼산면","-3.3","1.2","-7.5","3.1","0.5","0.0","0.0","7.8","13.0","11.9","71.7","74.2"
"20250109","전남","해남군 삼산면","-2.7","0.8","-5.1","2.4","0.5","1.5","0.0","0.0","7.7","2.5","75.4","86.6"
"20250108","전남","해남군 삼산면","3.2","8.5","-1.3","-1.3","0.0","0.0","0.0","7.7","11.4","13.2","68.6","71.4"
"20250107","전남","해남군 삼산면","2.6","5.9","-0.9","1.8","1.0","0.0","0.0","3.6","8.2","8.1","68.1","65.7"
"20250106","전남","해남군 삼산면","2.9","7.2","-0.4","3.6","1.5","0.0","0.0","7.6","6.8","12.0","77.4","76.8"
"20250105","전남","해남군 삼산면","3.9","9.1","-3.2","5.6","11.0","0.0","0.0","4.9","3.0","9.3","86.8","84.0"
"20250104","전남","해남군 삼산면","1.9","7.9","-3.2","2.3","0.0","0.0","0.0","7.9","12.2","11.7","67.7","83.2"
"20250103","전남","해남군 삼산면","1.0","5.7","-3.5","5.3","0.0","2.5","0.0","3.8","12.8","7.9","61.7","75.3"
"20250102","전남","해남군 삼산면","2.2","8.9","-3.7","4.5","0.0","0.0","0.0","2.4","11.1","5.9","74.0","84.3"
"20250101","전남","해남군 삼산면","1.4","10.1","-4.7","5.0","0.0","0.0","0.0","1.4","12.7","5.8","75.5","76.0"
"20241231","전남","해남군 삼산면","4.3","7.4","-2.5","7.8","0.0","0.0","0.0","0.0","12.7","1.4","64.6","72.8"
"20241230","전남","해남군 삼산면","5.2","13.1","-0.8","4.6","0.0","1.0","0.0","2.1","7.8","6.3","81.5","85.8"
"20241229","전남","해남군 삼산면","3.6","9.1","-0.8","2.0","0.0","0.0","0.0","6.3","11.9","10.2","76.0","83.8"
"20241228","전남","해남군 삼산면","1.9","4.7","-0.2","3.7","1.5","0.0","0.0","4.2","6.8","7.7","79.3","83.6"
