Variable,Cumulative_Period,Lag,Correlation,Abs_Correlation
평균습도,14,0,-0.13724539825187443,0.13724539825187443
평균일사량,29,1,0.13708267982962571,0.13708267982962571
최저기온,21,0,0.13701515283277466,0.13701515283277466
평균일사량,13,3,0.13686294669787322,0.13686294669787322
평균강수량,1,12,-0.136286860998629,0.136286860998629
평균일사량,14,10,-0.13628000889358466,0.13628000889358466
평균일조시간,16,2,-0.13621335094301149,0.13621335094301149
평균습도,7,8,-0.13592079121293904,0.13592079121293904
최저기온,13,10,0.135835969670044,0.135835969670044
평균습도,15,2,-0.13562121760148813,0.13562121760148813
평균강수량,30,1,0.13554681427078727,0.13554681427078727
평균습도,29,10,0.1353338085255648,0.1353338085255648
최저기온,7,9,-0.13521364769823352,0.13521364769823352
최저기온,24,2,0.13518572142412752,0.13518572142412752
평균강수량,8,10,-0.1347265186911923,0.1347265186911923
평균일사량,18,12,-0.13464707657821598,0.13464707657821598
평균습도,3,8,-0.13420618882149624,0.13420618882149624
평균기온,10,11,-0.13332302849220845,0.13332302849220845
평균기온,11,8,0.13329568008064652,0.13329568008064652
평균일사량,16,11,-0.1331488164739434,0.1331488164739434
평균일조시간,25,7,-0.13287844266923973,0.13287844266923973
평균일조시간,30,7,-0.13187642225180266,0.13187642225180266
최고기온,7,4,0.13186275579937126,0.13186275579937126
평균습도,12,5,-0.13164097634137473,0.13164097634137473
평균일조시간,20,5,-0.13143223224744874,0.13143223224744874
평균일사량,11,8,-0.13140463840757552,0.13140463840757552
평균강수량,7,9,-0.13103315878778637,0.13103315878778637
최저기온,25,3,0.130732044258196,0.130732044258196
평균기온,3,6,-0.13039599890900475,0.13039599890900475
평균강수량,16,11,0.130352786531703,0.130352786531703
최고기온,7,9,-0.13029421515598064,0.13029421515598064
최저기온,11,12,-0.13011752379409966,0.13011752379409966
평균기온,22,0,0.13010438055182688,0.13010438055182688
평균일조시간,13,0,-0.13002009650802857,0.13002009650802857
최고기온,5,3,0.1297495129801928,0.1297495129801928
최고기온,3,2,0.12963595551600318,0.12963595551600318
최고기온,13,9,0.12962160953585472,0.12962160953585472
평균일사량,8,0,0.12950702947258472,0.12950702947258472
평균일조시간,22,6,-0.12947313670169153,0.12947313670169153
평균강수량,14,10,0.12920835737117697,0.12920835737117697
평균강수량,4,7,-0.12915275776581414,0.12915275776581414
평균습도,4,0,-0.12915051753496543,0.12915051753496543
평균습도,14,3,-0.12881701550916755,0.12881701550916755
평균일사량,17,6,0.12857719160740474,0.12857719160740474
평균일사량,5,5,-0.12848841042266596,0.12848841042266596
평균강수량,6,4,0.12821219929707778,0.12821219929707778
최고기온,1,1,0.12820113265202732,0.12820113265202732
평균강수량,18,12,0.12806303706305341,0.12806303706305341
평균강수량,26,0,0.12802232366912775,0.12802232366912775
평균기온,15,11,0.12786504597400317,0.12786504597400317
평균습도,13,9,0.1277903747231043,0.1277903747231043
평균강수량,5,8,-0.12773825077136647,0.12773825077136647
평균강수량,11,12,-0.12766925264605583,0.12766925264605583
평균강수량,2,6,-0.12719626976337628,0.12719626976337628
평균강수량,1,9,-0.1271316522884578,0.1271316522884578
평균습도,17,5,-0.127025298810154,0.127025298810154
평균일조시간,29,7,-0.12701865938226478,0.12701865938226478
평균일조시간,26,7,-0.12699477868710948,0.12699477868710948
평균일사량,1,4,-0.12659308763421043,0.12659308763421043
최고기온,25,1,0.12634907365400214,0.12634907365400214
평균강수량,2,8,-0.12604945414784224,0.12604945414784224
평균습도,11,3,-0.12580098615913246,0.12580098615913246
평균기온,25,2,0.1255659032515197,0.1255659032515197
평균기온,8,5,0.12549174006451366,0.12549174006451366
최저기온,29,1,-0.12542389055395825,0.12542389055395825
평균습도,26,9,0.12536438734613922,0.12536438734613922
평균일사량,21,9,0.12512083775151023,0.12512083775151023
평균일사량,24,11,0.12499795909247607,0.12499795909247607
평균일조시간,19,4,-0.12480358843736053,0.12480358843736053
최고기온,12,12,-0.12465050222221127,0.12465050222221127
평균일조시간,28,7,-0.12424972821250804,0.12424972821250804
평균일조시간,15,1,-0.12423075269822749,0.12423075269822749
평균기온,26,3,0.12414088612068994,0.12414088612068994
평균습도,30,10,0.12402100716363389,0.12402100716363389
최고기온,30,1,-0.12386910547278854,0.12386910547278854
평균기온,2,2,0.12373511926406992,0.12373511926406992
평균일조시간,18,3,-0.1234669582799981,0.1234669582799981
평균기온,10,7,0.12316534053364192,0.12316534053364192
평균일조시간,27,7,-0.12304342584445241,0.12304342584445241
평균기온,12,9,0.1230206551420276,0.1230206551420276
평균강수량,3,6,-0.12267758468739733,0.12267758468739733
평균습도,30,7,-0.12248752307887063,0.12248752307887063
최저기온,27,0,-0.12236883922424542,0.12236883922424542
평균강수량,2,7,-0.12219850746121998,0.12219850746121998
평균강수량,12,9,0.12135845680536929,0.12135845680536929
평균일사량,11,2,0.12133802779652193,0.12133802779652193
평균습도,8,2,-0.12125209778972462,0.12125209778972462
평균습도,12,11,0.12103101029127115,0.12103101029127115
평균습도,6,1,-0.12086592347017266,0.12086592347017266
평균습도,22,8,0.12076449574297293,0.12076449574297293
평균기온,29,1,-0.12053059286227429,0.12053059286227429
평균기온,6,8,-0.12036409452936471,0.12036409452936471
최고기온,30,5,0.12034763275978211,0.12034763275978211
최고기온,18,12,0.12025390903256535,0.12025390903256535
최저기온,23,1,0.12022110088747504,0.12022110088747504
평균습도,13,3,-0.11957637474631828,0.11957637474631828
평균습도,29,7,-0.1194695463279676,0.1194695463279676
평균습도,12,3,-0.11945962580638006,0.11945962580638006
최저기온,6,8,-0.1194511391409384,0.1194511391409384
평균일조시간,30,1,-0.11934485197331209,0.11934485197331209
평균강수량,1,10,-0.11915784259961183,0.11915784259961183
평균기온,4,3,0.11902831043655836,0.11902831043655836
최고기온,2,6,-0.11886195649976014,0.11886195649976014
평균일조시간,17,2,-0.11856266312566159,0.11856266312566159
평균기온,9,6,0.11848353978626415,0.11848353978626415
최저기온,10,11,-0.11840870129666527,0.11840870129666527
최저기온,7,5,0.1183228870876222,0.1183228870876222
평균일사량,14,4,0.1182903342217024,0.1182903342217024
평균일사량,10,7,-0.11823668633461734,0.11823668633461734
평균일조시간,30,0,-0.11776255596341453,0.11776255596341453
평균일조시간,30,2,-0.1176715036386646,0.1176715036386646
평균일사량,19,12,-0.11759505895886156,0.11759505895886156
평균일사량,13,9,-0.11727611211465525,0.11727611211465525
평균습도,13,5,-0.11723076161642772,0.11723076161642772
평균강수량,6,8,-0.11714401760083457,0.11714401760083457
평균일사량,8,6,-0.11712995491127355,0.11712995491127355
평균일조시간,23,6,-0.1168305922899782,0.1168305922899782
최저기온,27,5,0.11680893851589749,0.11680893851589749
최저기온,26,4,0.1165529216746374,0.1165529216746374
최저기온,2,5,-0.11609888369003786,0.11609888369003786
평균습도,14,8,0.11588235974172317,0.11588235974172317
평균강수량,27,0,0.11579893812607014,0.11579893812607014
평균기온,6,4,0.11543479202248196,0.11543479202248196
평균일조시간,21,5,-0.11540700184999053,0.11540700184999053
평균일사량,28,0,0.11514682561134477,0.11514682561134477
평균습도,14,1,-0.11500862247279699,0.11500862247279699
평균습도,21,6,-0.11474197253918769,0.11474197253918769
최고기온,16,11,0.11422970071411924,0.11422970071411924
최고기온,8,5,0.11422377470430042,0.11422377470430042
평균기온,28,5,0.1141805909138136,0.1141805909138136
최고기온,9,10,-0.11415222323113773,0.11415222323113773
최저기온,1,2,0.11390723388565788,0.11390723388565788
평균습도,16,5,-0.11382911671833851,0.11382911671833851
평균습도,28,7,-0.11359880999654116,0.11359880999654116
평균일사량,18,7,0.11333865485416207,0.11333865485416207
평균습도,14,2,-0.11326848656791408,0.11326848656791408
평균일사량,2,4,-0.11315060739901711,0.11315060739901711
최저기온,14,11,0.11300692366783452,0.11300692366783452
평균일사량,9,1,0.11281847168229941,0.11281847168229941
평균기온,27,4,0.11281587430117708,0.11281587430117708
최저기온,3,3,0.11181989836791792,0.11181989836791792
최고기온,4,7,-0.11181811096039004,0.11181811096039004
평균습도,2,8,-0.11177909535370957,0.11177909535370957
평균일조시간,30,6,-0.11176604225733272,0.11176604225733272
평균일사량,6,5,-0.11172343910529677,0.11172343910529677
평균일조시간,29,0,-0.11144417670022454,0.11144417670022454
평균일조시간,30,3,-0.11140654321793424,0.11140654321793424
평균일조시간,29,1,-0.11139404615429027,0.11139404615429027
평균습도,11,6,-0.11110280293237454,0.11110280293237454
평균기온,9,10,-0.11096165145438802,0.11096165145438802
최저기온,5,4,0.11050906565436698,0.11050906565436698
평균기온,27,0,-0.1105016848606771,0.1105016848606771
평균습도,8,8,-0.11040875276604412,0.11040875276604412
평균강수량,4,3,0.10991857908651098,0.10991857908651098
최고기온,29,4,0.1098327846369259,0.1098327846369259
최저기온,5,7,-0.10972724950330162,0.10972724950330162
평균일사량,3,4,-0.1097109456970322,0.1097109456970322
평균일조시간,29,2,-0.10969524187096047,0.10969524187096047
평균기온,24,1,0.10969007798853501,0.10969007798853501
평균강수량,10,11,-0.10954946773422562,0.10954946773422562
평균일조시간,14,0,-0.10951212280384856,0.10951212280384856
평균일조시간,20,4,-0.10911958445158182,0.10911958445158182
평균습도,14,5,-0.10905217640948336,0.10905217640948336
최고기온,2,2,0.10883339663108114,0.10883339663108114
최고기온,9,6,0.10879120433227847,0.10879120433227847
평균습도,12,10,0.1087572508293171,0.1087572508293171
평균습도,5,9,-0.10850934478715457,0.10850934478715457
평균기온,16,12,0.10845998938905715,0.10845998938905715
최고기온,28,3,0.1083113943274476,0.1083113943274476
평균일사량,15,10,-0.1080544242030788,0.1080544242030788
평균일조시간,24,6,-0.1080200824715217,0.1080200824715217
최저기온,10,8,0.10799228741257867,0.10799228741257867
평균습도,13,0,-0.10794703594529559,0.10794703594529559
평균기온,5,7,-0.10785764090166523,0.10785764090166523
평균일조시간,19,3,-0.10784071215589008,0.10784071215589008
평균일사량,17,11,-0.10770789218921811,0.10770789218921811
최고기온,4,3,0.10726319159160749,0.10726319159160749
최저기온,30,2,-0.10701320076113303,0.10701320076113303
최고기온,28,0,-0.10691821993058599,0.10691821993058599
평균기온,2,5,-0.1069096424145529,0.1069096424145529
평균습도,27,9,0.10679933833200808,0.10679933833200808
평균일사량,7,0,0.10663945300730365,0.10663945300730365
평균강수량,1,5,-0.10657562966075507,0.10657562966075507
평균습도,15,5,-0.10647280389497511,0.10647280389497511
최고기온,6,4,0.10641516597133113,0.10641516597133113
평균일조시간,16,1,-0.10616583097561015,0.10616583097561015
평균강수량,28,0,0.1061424391482297,0.1061424391482297
평균강수량,2,5,-0.10607864091673254,0.10607864091673254
평균일조시간,29,6,-0.10595167057179795,0.10595167057179795
평균습도,6,9,-0.10569461550096412,0.10569461550096412
최고기온,10,7,0.1056828105943724,0.1056828105943724
평균습도,11,12,0.10545445620612406,0.10545445620612406
최고기온,11,8,0.10542850963366521,0.10542850963366521
평균습도,27,7,-0.1051234598675908,0.1051234598675908
평균강수량,5,7,-0.10484961162968491,0.10484961162968491
평균일사량,12,3,0.10476807242641478,0.10476807242641478
평균강수량,1,8,-0.10433038516204408,0.10433038516204408
평균일사량,12,8,-0.10431138429534505,0.10431138429534505
최고기온,14,10,0.1042709766313399,0.1042709766313399
최고기온,6,8,-0.10422052982200042,0.10422052982200042
최저기온,29,6,0.10413441872076426,0.10413441872076426
평균일조시간,29,3,-0.10382467012838159,0.10382467012838159
평균일조시간,28,1,-0.1030608339701565,0.1030608339701565
평균기온,30,2,-0.10304122909475202,0.10304122909475202
평균일조시간,28,0,-0.10296669609879122,0.10296669609879122
평균일조시간,30,4,-0.10293278680588859,0.10293278680588859
평균일조시간,30,5,-0.10276916575238446,0.10276916575238446
평균일조시간,18,2,-0.10253974628787754,0.10253974628787754
평균일사량,20,12,-0.10239519257647342,0.10239519257647342
평균강수량,4,6,-0.10218149919004947,0.10218149919004947
평균일조시간,28,6,-0.10198937811025499,0.10198937811025499
평균일조시간,28,2,-0.10182766596294678,0.10182766596294678
평균일조시간,22,5,-0.10171654090844322,0.10171654090844322
평균기온,13,10,0.10162575529072643,0.10162575529072643
최저기온,8,6,0.10141621505111002,0.10141621505111002
평균습도,4,9,-0.10135734488480645,0.10135734488480645
평균일조시간,25,6,-0.10125944162016098,0.10125944162016098
평균기온,12,12,-0.10039621780061272,0.10039621780061272
평균일사량,15,5,0.10010227718160486,0.10010227718160486
평균습도,23,8,0.09983968744197426,0.09983968744197426
평균강수량,15,11,0.09977129356472655,0.09977129356472655
평균습도,10,7,-0.0996580309251053,0.0996580309251053
최저기온,9,7,0.09953390246112247,0.09953390246112247
평균강수량,1,6,-0.09953301165357506,0.09953301165357506
최저기온,9,10,-0.0992987245472392,0.0992987245472392
평균강수량,29,0,0.09912788492711125,0.09912788492711125
평균일조시간,27,6,-0.09860527363422084,0.09860527363422084
평균일사량,25,12,0.09854503246606681,0.09854503246606681
평균강수량,2,2,0.09835184114128202,0.09835184114128202
평균일사량,9,6,-0.09830783534714475,0.09830783534714475
평균습도,9,2,-0.09815183107512573,0.09815183107512573
평균강수량,9,10,-0.0981259552162691,0.0981259552162691
평균일조시간,26,6,-0.09808956235628809,0.09808956235628809
최저기온,15,12,0.098074253674202,0.098074253674202
최저기온,11,9,0.09801854865179944,0.09801854865179944
최고기온,27,2,0.09793147996412814,0.09793147996412814
평균일사량,19,8,0.09759137615015852,0.09759137615015852
최고기온,24,0,0.09743705372337116,0.09743705372337116
평균강수량,17,12,0.09688299547116334,0.09688299547116334
평균일사량,4,4,-0.09687820943667838,0.09687820943667838
평균일조시간,28,3,-0.09669800306887646,0.09669800306887646
최고기온,11,11,-0.09634884401346898,0.09634884401346898
평균강수량,7,5,0.09609915566354293,0.09609915566354293
최저기온,4,6,-0.09604688444975791,0.09604688444975791
평균일조시간,29,5,-0.09602233919897094,0.09602233919897094
평균일조시간,29,4,-0.09601755171249429,0.09601755171249429
평균일사량,22,10,0.0956541231636797,0.0956541231636797
평균강수량,12,12,-0.09555199910131995,0.09555199910131995
평균강수량,1,7,-0.09543438863349042,0.09543438863349042
평균습도,13,2,-0.09492597683607339,0.09492597683607339
평균일사량,10,2,0.09486357289682157,0.09486357289682157
평균일조시간,21,4,-0.0946184552880762,0.0946184552880762
평균일조시간,27,1,-0.09422398636977787,0.09422398636977787
평균일조시간,27,2,-0.09397924223820125,0.09397924223820125
평균습도,7,9,-0.0939629447154923,0.0939629447154923
평균일조시간,27,0,-0.093568198087276,0.093568198087276
평균일조시간,20,3,-0.09340444896101967,0.09340444896101967
평균습도,12,9,0.09288627150115951,0.09288627150115951
평균일조시간,23,5,-0.09273675144787723,0.09273675144787723
최저기온,22,0,0.09263752485681691,0.09263752485681691
평균일사량,7,5,-0.09259965685271504,0.09259965685271504
평균기온,30,6,0.09226694946226476,0.09226694946226476
평균기온,4,6,-0.09208675466479216,0.09208675466479216
최저기온,25,2,0.09189136473115306,0.09189136473115306
평균기온,8,9,-0.09173662245374484,0.09173662245374484
평균습도,20,6,-0.09172203773909411,0.09172203773909411
평균습도,26,7,-0.0916988239558628,0.0916988239558628
평균강수량,8,9,-0.09158030562380863,0.09158030562380863
평균습도,28,9,0.09114903397431719,0.09114903397431719
평균일조시간,15,0,-0.09105145941541971,0.09105145941541971
평균일사량,11,7,-0.0908089737670751,0.0908089737670751
최저기온,28,1,-0.09070152051488391,0.09070152051488391
평균일조시간,28,5,-0.09060130474494968,0.09060130474494968
평균일조시간,17,1,-0.09023879037069021,0.09023879037069021
평균강수량,3,5,-0.09021834319327411,0.09021834319327411
평균습도,13,1,-0.09013504430887356,0.09013504430887356
최고기온,1,5,-0.09004792782600318,0.09004792782600318
최고기온,8,9,-0.0896531703145372,0.0896531703145372
평균강수량,30,0,0.08948547641416811,0.08948547641416811
최고기온,12,9,0.08926786517665679,0.08926786517665679
평균일조시간,28,4,-0.08921850809421338,0.08921850809421338
평균일조시간,27,3,-0.08919727859646409,0.08919727859646409
평균습도,13,8,0.08918233660880825,0.08918233660880825
평균기온,1,2,0.08853501216501543,0.08853501216501543
평균일조시간,19,2,-0.08839380632016615,0.08839380632016615
평균일사량,18,11,-0.0882077044093755,0.0882077044093755
평균일사량,8,1,0.08813017973133484,0.08813017973133484
평균일사량,16,6,0.08809963722468109,0.08809963722468109
최저기온,26,3,0.08804880843329196,0.08804880843329196
평균강수량,1,1,0.08750180759201462,0.08750180759201462
평균강수량,13,10,0.08732579316691894,0.08732579316691894
평균습도,5,0,-0.08726368155363629,0.08726368155363629
평균일사량,2,3,-0.08685660798041453,0.08685660798041453
평균일사량,14,9,-0.08667185178719929,0.08667185178719929
평균일조시간,27,5,-0.08618136120778973,0.08618136120778973
평균일조시간,26,2,-0.08604849364347893,0.08604849364347893
평균일조시간,26,1,-0.08599722054016601,0.08599722054016601
평균일조시간,24,5,-0.08553146475098669,0.08553146475098669
평균습도,7,1,-0.08532725153349302,0.08532725153349302
최고기온,1,2,0.08526000197362422,0.08526000197362422
최고기온,3,3,0.08499901231637996,0.08499901231637996
평균일사량,13,4,0.08495445449795277,0.08495445449795277
평균일조시간,22,4,-0.08483668619337197,0.08483668619337197
평균습도,10,2,-0.0846670519569504,0.0846670519569504
최고기온,17,12,0.0846418592974842,0.0846418592974842
평균일조시간,26,0,-0.08446729731601059,0.08446729731601059
평균기온,3,3,0.08439266955683418,0.08439266955683418
평균일사량,6,0,0.08427593807440396,0.08427593807440396
평균강수량,7,8,-0.08412589234111287,0.08412589234111287
평균습도,3,9,-0.0840356476488968,0.0840356476488968
평균습도,1,8,-0.08389015143633313,0.08389015143633313
평균습도,12,2,-0.08386766245367458,0.08386766245367458
평균일사량,21,12,-0.08377504371973038,0.08377504371973038
평균기온,7,5,0.08373322654808432,0.08373322654808432
평균습도,12,6,-0.08364477183790973,0.08364477183790973
평균습도,11,11,0.08363122909881679,0.08363122909881679
평균일조시간,21,3,-0.0834848771306121,0.0834848771306121
최고기온,7,5,0.08329434876747685,0.08329434876747685
평균일조시간,27,4,-0.08324865984480245,0.08324865984480245
최저기온,26,0,-0.0832272867581657,0.0832272867581657
평균일사량,5,4,-0.0831602514364145,0.0831602514364145
평균일조시간,26,5,-0.08300292874001235,0.08300292874001235
최저기온,8,9,-0.08294663414253149,0.08294663414253149
평균일조시간,26,3,-0.08280983325302113,0.08280983325302113
최고기온,5,4,0.08273339009152143,0.08273339009152143
평균기온,23,0,0.08206841905152731,0.08206841905152731
평균일조시간,25,5,-0.08183914422885485,0.08183914422885485
평균강수량,8,6,0.08179672165989058,0.08179672165989058
평균기온,11,11,-0.08145173435563538,0.08145173435563538
최고기온,13,12,-0.08142536879360822,0.08142536879360822
최고기온,3,6,-0.0811186196487186,0.0811186196487186
평균일사량,1,2,-0.08078109076009471,0.08078109076009471
평균일사량,16,10,-0.0806308516233398,0.0806308516233398
평균습도,11,2,-0.0805853938639451,0.0805853938639451
평균습도,12,0,-0.08019231107326089,0.08019231107326089
평균기온,5,4,0.0800394301015463,0.0800394301015463
평균기온,10,8,0.07986289695148384,0.07986289695148384
평균일조시간,25,2,-0.07939544127986549,0.07939544127986549
평균기온,28,1,-0.07905107887483723,0.07905107887483723
평균습도,29,9,0.07880517207463175,0.07880517207463175
평균일조시간,20,2,-0.07861170199819537,0.07861170199819537
평균일조시간,26,4,-0.07856374267421387,0.07856374267421387
평균일사량,8,5,-0.07854306421989297,0.07854306421989297
최저기온,12,10,0.07846368671860109,0.07846368671860109
평균일사량,11,3,0.07834398272072968,0.07834398272072968
평균일사량,1,3,-0.07830623894553372,0.07830623894553372
평균습도,24,8,0.07828653550508426,0.07828653550508426
평균강수량,5,4,0.07779376603381066,0.07779376603381066
평균일조시간,25,3,-0.07775334805051796,0.07775334805051796
평균기온,26,2,0.07773121933037594,0.07773121933037594
평균일조시간,25,1,-0.0776193378326222,0.0776193378326222
평균일조시간,23,4,-0.07759442307066014,0.07759442307066014
최고기온,5,7,-0.07743960183414801,0.07743960183414801
최저기온,1,4,-0.07715820788243452,0.07715820788243452
평균습도,25,7,-0.07707461655012467,0.07707461655012467
평균기온,7,8,-0.0770534123174133,0.0770534123174133
평균기온,14,11,0.07673284556290298,0.07673284556290298
평균기온,27,3,0.07645824986004812,0.07645824986004812
최고기온,29,1,-0.07622189424639943,0.07622189424639943
평균일조시간,22,3,-0.07609143545301982,0.07609143545301982
최고기온,26,1,0.07608452764967248,0.07608452764967248
평균일조시간,18,1,-0.07604513790919411,0.07604513790919411
평균일사량,17,7,0.07602273481325339,0.07602273481325339
최저기온,24,1,0.07598497478928819,0.07598497478928819
평균일조시간,25,0,-0.07578508218455286,0.07578508218455286
평균습도,10,12,0.0757708020278088,0.0757708020278088
최저기온,12,12,-0.07571368602741925,0.07571368602741925
최고기온,15,11,0.07563022349009885,0.07563022349009885
최저기온,30,3,-0.07552132081467888,0.07552132081467888
평균일사량,10,6,-0.07542153639183469,0.07542153639183469
최저기온,28,5,0.07529702005161362,0.07529702005161362
평균일사량,3,3,-0.0751242521220532,0.0751242521220532
평균일조시간,25,4,-0.07485748267927538,0.07485748267927538
평균일조시간,16,0,-0.07462398907933061,0.07462398907933061
평균일사량,20,9,0.07458962384397606,0.07458962384397606
최저기온,27,4,0.07432737393285228,0.07432737393285228
평균일사량,13,8,-0.0740812222858923,0.0740812222858923
평균강수량,11,11,-0.07390425043152303,0.07390425043152303
평균일조시간,24,4,-0.07378532593663112,0.07378532593663112
평균일조시간,24,2,-0.07373872262857536,0.07373872262857536
평균일조시간,24,3,-0.07369564273663386,0.07369564273663386
평균습도,9,8,-0.07359561007003941,0.07359561007003941
평균강수량,9,7,0.07334428361355283,0.07334428361355283
평균강수량,10,8,0.07320884293199731,0.07320884293199731
최저기온,3,5,-0.07319385001471866,0.07319385001471866
평균일조시간,23,3,-0.07234034272941062,0.07234034272941062
평균습도,19,6,-0.07220752782319782,0.07220752782319782
최저기온,6,5,0.07198145818598306,0.07198145818598306
최저기온,29,2,-0.07189087616404727,0.07189087616404727
평균일사량,19,11,-0.07175568986289463,0.07175568986289463
평균일조시간,21,2,-0.07127189253906369,0.07127189253906369
최고기온,8,6,0.0712183273554827,0.0712183273554827
평균습도,30,9,0.07100796652335441,0.07100796652335441
평균기온,8,6,0.07080033998195644,0.07080033998195644
평균기온,11,9,0.0707772945927982,0.0707772945927982
평균기온,9,7,0.07066062231223356,0.07066062231223356
평균습도,8,9,-0.07058169789119743,0.07058169789119743
평균일조시간,24,1,-0.07012582836983455,0.07012582836983455
평균일사량,9,2,0.06997715785605602,0.06997715785605602
평균강수량,16,12,0.06968022504236208,0.06968022504236208
최저기온,7,8,-0.0694962254406981,0.0694962254406981
평균습도,12,1,-0.06931419311880777,0.06931419311880777
평균일조시간,23,2,-0.06927602493196104,0.06927602493196104
평균기온,3,5,-0.06917566603867434,0.06917566603867434
평균습도,11,10,0.06863291233358217,0.06863291233358217
평균기온,1,4,-0.06823480910492496,0.06823480910492496
최고기온,10,10,-0.06822010922762702,0.06822010922762702
최고기온,7,8,-0.06819114621795305,0.06819114621795305
평균일조시간,22,2,-0.06772253903729046,0.06772253903729046
평균강수량,1,4,-0.06751042701837882,0.06751042701837882
평균강수량,1,2,0.06710354230252849,0.06710354230252849
평균일사량,14,5,0.06708114424732273,0.06708114424732273
평균일조시간,19,1,-0.06679577278875441,0.06679577278875441
평균일조시간,24,0,-0.06651956196172823,0.06651956196172823
평균강수량,6,7,-0.06636488578579541,0.06636488578579541
평균기온,29,5,0.06635038478892845,0.06635038478892845
평균기온,6,7,-0.06631275092685986,0.06631275092685986
평균일사량,12,7,-0.06557487076299423,0.06557487076299423
평균일사량,23,11,0.0651589805960752,0.0651589805960752
평균습도,13,6,-0.06506659435519214,0.06506659435519214
평균기온,26,0,-0.06493885345041606,0.06493885345041606
평균기온,28,4,0.06473542399563978,0.06473542399563978
평균일사량,7,1,0.06440533857804302,0.06440533857804302
최저기온,30,6,0.06428241299928361,0.06428241299928361
평균일사량,6,4,-0.06423322355067196,0.06423322355067196
최저기온,2,3,0.06407573591715335,0.06407573591715335
평균기온,30,3,-0.06396703343735008,0.06396703343735008
평균강수량,2,4,-0.06386681449326362,0.06386681449326362
평균일조시간,23,1,-0.06380903314019458,0.06380903314019458
최저기온,4,4,0.06372221479541638,0.06372221479541638
최고기온,13,10,0.06343657588375878,0.06343657588375878
최고기온,9,7,0.06328180354157956,0.06328180354157956
평균일사량,2,2,-0.06290821562967591,0.06290821562967591
평균일사량,5,0,0.06230988167516775,0.06230988167516775
최고기온,2,3,0.06191934405059433,0.06191934405059433
최고기온,10,8,0.061854462744195565,0.061854462744195565
최저기온,11,11,-0.06184306253503252,0.06184306253503252
평균습도,8,1,-0.06121842527489729,0.06121842527489729
평균일사량,4,3,-0.06107958004406751,0.06107958004406751
평균일사량,30,1,0.060901204696004664,0.060901204696004664
평균강수량,13,12,-0.06089230253211213,0.06089230253211213
최저기온,6,7,-0.06086511651397271,0.06086511651397271
평균기온,25,1,0.06081407258543486,0.06081407258543486
평균기온,29,2,-0.060681316119062176,0.060681316119062176
평균일조시간,17,0,-0.06058266005915692,0.06058266005915692
평균강수량,3,3,0.060479445622647426,0.060479445622647426
평균습도,24,7,-0.060428076039258004,0.060428076039258004
평균습도,6,10,-0.05994940960529356,0.05994940960529356
평균일조시간,20,1,-0.05982360243587426,0.05982360243587426
평균일사량,18,8,0.05944006478001176,0.05944006478001176
최고기온,4,4,0.05934791583194472,0.05934791583194472
평균습도,12,8,0.05887671608450601,0.05887671608450601
평균일조시간,22,1,-0.05882066611648871,0.05882066611648871
평균일사량,17,10,-0.05869202682433985,0.05869202682433985
평균일사량,12,4,0.058490822429116934,0.058490822429116934
평균습도,5,10,-0.058419054299342375,0.058419054299342375
평균강수량,11,9,0.058332109744219415,0.058332109744219415
평균일조시간,23,0,-0.058325308637599965,0.058325308637599965
평균일사량,22,12,-0.0582427146087196,0.0582427146087196
평균습도,25,8,0.058215013826228394,0.058215013826228394
평균습도,2,9,-0.05816351642499731,0.05816351642499731
평균기온,10,10,-0.05783933065275463,0.05783933065275463
평균일사량,15,9,-0.057827068053834085,0.057827068053834085
최고기온,6,5,0.05767367380460051,0.05767367380460051
평균습도,17,7,0.057593261882440856,0.057593261882440856
최고기온,30,2,-0.057406382266669234,0.057406382266669234
평균습도,11,7,-0.05738993035475515,0.05738993035475515
최고기온,27,0,-0.05738379960054431,0.05738379960054431
평균기온,15,12,0.057239422545967665,0.057239422545967665
평균강수량,10,10,-0.057111336055250456,0.057111336055250456
평균강수량,14,11,0.05704869658325228,0.05704869658325228
평균일조시간,21,1,-0.0566443005035021,0.0566443005035021
평균일사량,9,5,-0.05603515217985031,0.05603515217985031
최고기온,29,3,0.05595855754387408,0.05595855754387408
평균일사량,15,6,0.055693586071992,0.055693586071992
평균습도,6,0,-0.05538042204044373,0.05538042204044373
최저기온,13,11,0.05501879444404706,0.05501879444404706
평균습도,18,6,-0.05488587213155376,0.05488587213155376
평균습도,11,0,-0.05469053606351811,0.05469053606351811
최고기온,30,4,0.0546867586144156,0.0546867586144156
평균일사량,10,3,0.054079434495413595,0.054079434495413595
평균습도,11,1,-0.05386822800728158,0.05386822800728158
평균습도,16,7,0.0538157514092283,0.0538157514092283
최고기온,2,5,-0.05355924326869836,0.05355924326869836
평균일사량,7,4,-0.05295102238348427,0.05295102238348427
평균습도,7,10,-0.05292355258249881,0.05292355258249881
평균일사량,20,11,-0.05272562579715769,0.05272562579715769
최저기온,27,1,-0.05247211387333147,0.05247211387333147
평균습도,18,7,0.052418565680179274,0.052418565680179274
평균기온,5,6,-0.052133133237704576,0.052133133237704576
최고기온,12,11,-0.0520467631240343,0.0520467631240343
평균일조시간,18,0,-0.05156951386844099,0.05156951386844099
평균강수량,9,9,-0.051476809719151355,0.051476809719151355
평균습도,9,12,0.05142537773598702,0.05142537773598702
