지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
대관령,2021-09-29,16.0,14.9,96.6,0.0,3.44
대관령,2021-09-30,14.5,0.3,90.9,9.2,19.92
대관령,2021-10-01,13.8,0.0,86.3,11.0,19.6
대관령,2021-10-02,14.4,3.9,85.0,7.6,16.04
대관령,2021-10-03,18.7,0.0,61.1,10.1,19.23
대관령,2021-10-04,19.3,0.0,68.1,1.8,5.72
대관령,2021-10-05,17.8,0.6,83.6,7.6,15.62
대관령,2021-10-06,13.5,8.2,97.0,0.0,3.78
대관령,2021-10-07,14.8,2.4,94.0,1.2,6.5
대관령,2021-10-08,14.3,6.0,97.0,0.0,3.51
대관령,2021-10-09,16.2,4.5,97.0,0.0,4.92
대관령,2021-10-10,18.3,2.3,90.3,3.1,10.85
대관령,2021-10-11,10.7,6.9,94.3,0.0,4.44
대관령,2021-10-12,11.4,2.4,90.8,0.0,4.31
대관령,2021-10-13,12.3,0.0,91.6,3.6,10.06
대관령,2021-10-14,14.7,0.0,82.6,10.4,17.65
대관령,2021-10-15,12.2,18.1,95.9,0.0,2.4
대관령,2021-10-16,7.5,9.0,74.3,0.6,5.4
대관령,2021-10-17,1.0,0.0,63.5,10.7,19.25
대관령,2021-10-18,4.6,0.0,70.4,10.5,17.58
대관령,2021-10-19,5.6,0.2,85.1,4.6,10.65
대관령,2021-10-20,3.9,0.0,87.5,8.2,16.52
대관령,2021-10-21,3.5,0.0,88.0,6.3,11.17
대관령,2021-10-22,3.4,0.0,87.3,3.9,9.22
대관령,2021-10-23,4.3,0.0,72.0,10.3,17.21
대관령,2021-10-24,4.4,0.0,69.8,10.2,17.37
대관령,2021-10-25,4.1,0.0,75.1,9.9,16.82
대관령,2021-10-26,6.8,0.0,72.6,9.7,14.79
대관령,2021-10-27,9.7,0.7,59.5,9.4,15.97
대관령,2021-10-28,4.7,0.0,79.0,9.6,15.96
대관령,2021-10-29,4.3,0.0,85.0,6.2,10.98
대관령,2021-10-30,5.6,0.0,79.6,7.4,11.96
대관령,2021-10-31,5.9,0.0,81.5,9.7,14.36
대관령,2021-11-01,7.6,0.0,77.0,8.5,14.16
대관령,2021-11-02,5.1,0.1,89.1,3.2,6.98
대관령,2021-11-03,7.6,1.5,84.1,8.3,15.04
대관령,2021-11-04,5.0,0.0,80.8,8.0,11.24
대관령,2021-11-05,4.7,0.0,77.1,9.3,13.84
대관령,2021-11-06,4.9,0.0,86.0,7.3,9.82
대관령,2021-11-07,5.9,0.0,87.3,4.7,8.5
대관령,2021-11-08,6.0,14.3,83.1,0.8,2.94
대관령,2021-11-09,-0.2,2.0,87.9,0.0,3.22
대관령,2021-11-10,-1.0,0.0,76.8,5.2,10.27
대관령,2021-11-11,-0.2,0.0,68.9,7.7,12.16
대관령,2021-11-12,-0.9,0.0,59.3,9.3,14.46
대관령,2021-11-13,3.0,0.0,62.5,9.3,13.7
대관령,2021-11-14,6.6,0.0,75.3,4.8,8.35
대관령,2021-11-15,4.0,0.0,75.9,9.0,12.12
대관령,2021-11-16,2.9,0.0,69.4,9.2,12.66
대관령,2021-11-17,1.3,0.0,64.9,8.9,12.99
대관령,2021-11-18,6.9,0.0,80.1,3.3,6.23
대관령,2021-11-19,7.8,0.0,78.3,5.9,8.85
대관령,2021-11-20,4.8,0.0,86.5,5.7,9.47
대관령,2021-11-21,5.9,0.0,75.6,3.4,7.01
대관령,2021-11-22,-1.7,0.7,63.4,5.4,8.92
대관령,2021-11-23,-5.4,0.0,56.4,8.6,12.81
대관령,2021-11-24,-1.1,0.0,67.8,4.8,8.55
대관령,2021-11-25,2.1,0.0,53.5,9.2,12.02
대관령,2021-11-26,-1.0,0.0,55.8,9.1,11.81
대관령,2021-11-27,-3.6,0.0,65.4,9.2,12.97
대관령,2021-11-28,0.1,0.0,44.1,8.8,12.97
대관령,2021-11-29,3.5,0.0,39.8,6.8,10.07
대관령,2021-11-30,1.0,14.0,86.4,0.1,1.52
대관령,2021-12-01,-6.7,0.0,58.1,8.6,11.66
대관령,2021-12-02,-3.9,0.0,61.8,7.3,10.66
대관령,2021-12-03,-2.2,0.0,50.9,8.6,11.26
대관령,2021-12-04,-3.9,0.0,49.4,8.9,11.66
대관령,2021-12-05,-3.3,0.0,72.5,9.0,11.73
대관령,2021-12-06,-0.7,0.0,67.3,8.4,11.51
대관령,2021-12-07,-1.0,6.2,92.0,1.8,2.7
대관령,2021-12-08,-0.4,0.0,88.4,8.5,11.68
대관령,2021-12-09,-0.7,0.0,78.6,4.7,6.77
대관령,2021-12-10,2.3,0.0,88.5,3.5,7.14
대관령,2021-12-11,2.2,0.0,79.6,4.8,8.26
대관령,2021-12-12,-1.9,0.0,59.1,8.1,10.68
대관령,2021-12-13,-6.4,0.0,43.3,8.8,11.85
대관령,2021-12-14,-1.7,0.0,74.5,6.4,8.14
대관령,2021-12-15,2.0,0.1,87.5,2.7,3.93
대관령,2021-12-16,1.6,0.0,64.1,4.9,7.36
대관령,2021-12-17,-8.6,0.0,41.6,8.8,11.48
대관령,2021-12-18,-9.6,0.0,61.0,7.6,10.49
대관령,2021-12-19,-5.1,0.0,63.1,8.3,11.27
대관령,2021-12-20,1.6,0.1,77.8,3.4,6.65
대관령,2021-12-21,2.3,0.0,72.0,7.6,9.7
대관령,2021-12-22,-2.5,0.0,84.6,7.9,9.68
대관령,2021-12-23,-2.9,0.0,71.0,8.5,10.45
대관령,2021-12-24,-2.9,0.0,83.6,1.9,4.73
대관령,2021-12-25,-12.0,0.0,59.6,7.3,10.92
대관령,2021-12-26,-16.2,0.0,46.4,8.8,11.75
대관령,2021-12-27,-10.5,0.0,54.8,8.3,11.33
대관령,2021-12-28,-5.6,0.0,61.8,7.3,11.18
대관령,2021-12-29,-2.7,0.0,78.3,0.1,2.97
대관령,2021-12-30,-8.7,0.0,54.5,8.3,10.59
대관령,2021-12-31,-11.8,0.0,37.9,8.8,11.78
대관령,2022-01-01,-9.5,0.0,46.6,8.8,11.31
대관령,2022-01-02,-4.8,0.0,65.4,5.6,8.89
대관령,2022-01-03,-6.9,0.0,56.8,8.4,10.92
대관령,2022-01-04,-5.7,0.0,51.5,8.9,11.61
대관령,2022-01-05,-7.9,0.0,80.3,6.6,8.17
대관령,2022-01-06,-6.8,0.0,71.3,8.8,12.24
대관령,2022-01-07,-7.0,0.0,50.0,9.0,12.32
대관령,2022-01-08,-4.0,0.0,62.8,7.9,11.37
대관령,2022-01-09,-3.0,0.0,80.5,6.2,8.2
대관령,2022-01-10,-4.4,0.0,64.8,6.8,9.38
대관령,2022-01-11,-9.3,0.0,59.3,9.1,12.19
대관령,2022-01-12,-11.8,0.0,46.9,9.1,12.55
대관령,2022-01-13,-11.8,0.0,42.4,9.2,12.54
대관령,2022-01-14,-9.5,0.0,41.6,9.2,12.84
대관령,2022-01-15,-5.1,0.0,59.6,3.1,6.92
대관령,2022-01-16,-5.0,0.1,56.1,7.9,11.38
대관령,2022-01-17,-10.0,0.0,44.4,8.7,11.53
대관령,2022-01-18,-10.3,0.0,47.6,9.3,12.89
대관령,2022-01-19,-9.7,0.0,73.3,4.2,7.24
대관령,2022-01-20,-9.8,0.5,75.9,9.0,13.66
대관령,2022-01-21,-10.6,0.0,77.4,9.3,13.44
대관령,2022-01-22,-4.6,0.0,77.5,7.8,9.89
대관령,2022-01-23,-1.8,0.0,87.0,4.9,7.64
대관령,2022-01-24,-3.5,0.7,89.3,0.0,2.91
대관령,2022-01-25,-3.2,0.0,89.1,0.3,3.07
대관령,2022-01-26,-2.8,0.0,68.6,8.9,12.5
대관령,2022-01-27,-5.7,0.0,64.9,8.9,12.85
대관령,2022-01-28,-7.0,0.0,52.1,9.2,14.49
대관령,2022-01-29,-7.6,0.0,46.5,9.3,14.31
대관령,2022-01-30,-9.1,0.0,52.4,9.3,14.65
대관령,2022-01-31,-7.2,0.0,50.0,9.4,15.01
대관령,2022-02-01,-6.5,0.4,75.9,7.8,12.96
대관령,2022-02-02,-7.6,0.0,59.0,9.3,14.46
대관령,2022-02-03,-8.0,0.0,50.5,9.7,15.3
대관령,2022-02-04,-9.9,0.0,45.3,9.7,15.38
대관령,2022-02-05,-12.3,0.0,49.0,9.7,15.46
대관령,2022-02-06,-8.8,0.0,41.4,9.7,15.64
대관령,2022-02-07,-7.6,0.0,46.0,8.8,11.0
대관령,2022-02-08,-6.2,0.0,48.5,8.1,13.57
대관령,2022-02-09,-6.2,0.0,63.8,9.7,14.2
대관령,2022-02-10,-4.8,0.0,71.5,9.3,15.54
대관령,2022-02-11,-3.8,0.0,53.9,9.7,15.53
대관령,2022-02-12,-1.7,0.0,66.6,9.1,14.33
대관령,2022-02-13,-2.1,0.0,85.9,4.8,9.74
대관령,2022-02-14,-1.4,0.6,77.4,4.7,8.62
대관령,2022-02-15,-9.0,0.0,66.4,9.2,15.42
대관령,2022-02-16,-13.1,0.0,49.3,8.0,12.17
대관령,2022-02-17,-12.5,0.0,58.8,10.4,17.12
대관령,2022-02-18,-7.5,0.0,44.5,10.1,17.08
대관령,2022-02-19,-4.6,0.0,42.6,5.8,11.02
대관령,2022-02-20,-10.3,0.0,45.1,10.4,18.02
대관령,2022-02-21,-7.9,0.0,58.3,8.8,14.21
대관령,2022-02-22,-9.4,0.0,42.8,10.5,18.28
대관령,2022-02-23,-10.6,0.0,37.8,10.6,18.89
대관령,2022-02-24,-7.7,0.0,38.9,10.6,19.24
대관령,2022-02-25,-1.6,0.0,58.9,10.3,17.87
대관령,2022-02-26,1.1,1.2,68.4,6.8,12.82
대관령,2022-02-27,-1.2,0.0,52.6,10.8,18.79
대관령,2022-02-28,1.6,0.0,53.1,8.9,14.43
대관령,2022-03-01,1.9,0.0,73.3,6.8,12.68
대관령,2022-03-02,-0.5,0.1,53.9,10.9,19.81
대관령,2022-03-03,0.6,0.0,50.5,10.8,19.11
대관령,2022-03-04,3.6,0.0,45.1,8.9,16.14
대관령,2022-03-05,-2.1,0.1,34.6,11.0,20.24
대관령,2022-03-06,-3.9,0.0,37.6,10.9,20.8
대관령,2022-03-07,-2.1,0.0,40.5,9.6,17.46
대관령,2022-03-08,1.5,0.0,47.5,10.2,17.92
대관령,2022-03-09,0.1,0.0,74.0,10.9,18.71
대관령,2022-03-10,6.3,0.0,35.5,10.2,18.62
대관령,2022-03-11,8.4,0.0,49.5,5.8,13.9
대관령,2022-03-12,6.0,0.0,78.4,6.9,14.52
대관령,2022-03-13,5.4,16.0,95.0,0.0,1.79
대관령,2022-03-14,4.1,4.3,93.8,1.1,6.38
대관령,2022-03-15,6.1,0.0,58.6,10.8,20.45
대관령,2022-03-16,6.8,0.0,60.4,10.5,19.6
대관령,2022-03-17,0.7,3.5,96.3,0.0,6.01
대관령,2022-03-18,-1.5,11.2,95.8,0.7,5.15
대관령,2022-03-19,-2.0,12.5,93.8,5.1,6.5
대관령,2022-03-20,-0.7,0.0,82.3,5.7,15.37
대관령,2022-03-21,-1.9,0.0,85.0,9.2,19.02
대관령,2022-03-22,-1.9,0.0,77.8,11.4,24.06
대관령,2022-03-23,-0.6,0.0,71.1,5.8,12.18
대관령,2022-03-24,2.1,0.0,84.0,6.2,17.56
대관령,2022-03-25,7.8,10.1,67.9,6.2,13.6
대관령,2022-03-26,8.5,10.5,90.9,1.4,7.53
대관령,2022-03-27,4.1,0.0,58.5,11.0,20.37
대관령,2022-03-28,0.5,0.0,58.3,11.9,26.04
대관령,2022-03-29,5.1,0.0,45.6,11.7,24.82
대관령,2022-03-30,4.8,8.0,76.5,4.8,13.13
대관령,2022-03-31,1.0,0.3,95.1,0.0,6.12
대관령,2022-04-01,0.1,0.0,87.9,8.6,19.7
대관령,2022-04-02,3.0,0.0,56.5,11.9,26.02
대관령,2022-04-03,2.8,0.0,62.0,12.1,26.05
대관령,2022-04-04,6.5,0.0,45.6,12.1,26.17
대관령,2022-04-05,7.9,0.0,27.6,11.5,22.92
대관령,2022-04-06,7.2,0.0,49.8,11.8,23.12
대관령,2022-04-07,7.9,0.0,42.1,11.2,24.37
대관령,2022-04-08,8.7,0.0,43.8,12.2,26.84
대관령,2022-04-09,14.8,0.0,37.9,12.0,24.37
대관령,2022-04-10,16.0,0.0,31.9,12.0,25.19
대관령,2022-04-11,16.5,0.0,47.9,12.0,26.39
대관령,2022-04-12,14.4,0.0,68.8,11.3,23.0
대관령,2022-04-13,3.1,9.5,91.3,0.0,2.43
대관령,2022-04-14,2.8,3.3,89.8,0.0,3.92
대관령,2022-04-15,3.2,0.0,79.0,8.2,22.12
대관령,2022-04-16,6.8,0.0,49.5,12.6,28.22
대관령,2022-04-17,9.9,0.0,30.6,12.3,27.54
대관령,2022-04-18,11.3,0.0,31.0,6.6,17.95
대관령,2022-04-19,11.0,0.0,36.8,12.6,26.23
대관령,2022-04-20,12.2,0.0,32.1,12.6,28.08
대관령,2022-04-21,11.8,0.0,44.8,10.8,18.92
대관령,2022-04-22,12.4,0.0,72.0,5.8,15.63
대관령,2022-04-23,11.7,0.0,63.0,10.9,21.71
대관령,2022-04-24,16.4,0.0,49.3,12.1,27.68
대관령,2022-04-25,17.2,0.0,55.1,8.4,18.29
대관령,2022-04-26,15.2,15.9,81.6,4.2,13.26
대관령,2022-04-27,8.8,0.0,67.0,12.4,27.45
대관령,2022-04-28,6.7,0.9,92.0,5.4,11.95
대관령,2022-04-29,3.4,13.9,93.8,0.4,7.15
대관령,2022-04-30,6.3,0.0,77.6,6.0,17.89
대관령,2022-05-01,7.5,0.0,49.5,11.8,25.56
대관령,2022-05-02,3.7,1.1,80.4,6.2,15.49
대관령,2022-05-03,8.9,0.0,52.1,12.5,29.19
대관령,2022-05-04,14.8,0.0,38.0,12.5,29.19
대관령,2022-05-05,16.3,0.0,38.6,12.6,30.07
대관령,2022-05-06,16.7,0.0,55.3,12.6,29.56
대관령,2022-05-07,9.1,1.2,81.3,2.3,6.92
대관령,2022-05-08,8.1,0.0,61.5,0.0,9.52
대관령,2022-05-09,9.5,0.0,61.5,13.1,31.04
대관령,2022-05-10,9.0,0.0,58.0,10.4,26.06
대관령,2022-05-11,14.9,0.0,57.3,10.8,26.95
대관령,2022-05-12,10.5,0.0,87.6,4.9,14.11
대관령,2022-05-13,7.6,3.1,95.3,1.6,7.38
대관령,2022-05-14,9.3,0.0,59.3,11.3,23.65
대관령,2022-05-15,9.6,0.0,48.4,13.2,31.04
대관령,2022-05-16,12.3,0.0,41.8,13.2,30.83
대관령,2022-05-17,14.4,0.0,49.3,11.6,26.89
대관령,2022-05-18,16.5,0.0,48.0,9.8,18.52
대관령,2022-05-19,16.1,0.0,40.0,10.0,22.27
대관령,2022-05-20,16.5,0.0,46.5,12.6,28.06
대관령,2022-05-21,16.7,0.0,66.1,12.5,28.6
대관령,2022-05-22,14.9,0.0,75.5,10.9,24.86
대관령,2022-05-23,17.7,0.0,66.5,9.9,27.64
대관령,2022-05-24,19.6,0.0,58.0,12.3,27.08
대관령,2022-05-25,18.4,0.0,54.5,12.9,26.38
대관령,2022-05-26,14.0,3.9,56.4,12.0,28.6
대관령,2022-05-27,14.5,0.0,65.8,4.8,18.87
대관령,2022-05-28,17.9,0.0,54.4,13.2,31.31
대관령,2022-05-29,17.7,0.0,47.3,12.8,29.64
대관령,2022-05-30,15.4,0.0,80.8,3.4,15.68
대관령,2022-05-31,16.7,0.0,46.1,13.0,29.73
대관령,2022-06-01,17.4,0.0,34.9,13.2,31.76
대관령,2022-06-02,17.3,0.0,48.1,13.3,29.61
대관령,2022-06-03,13.3,0.0,92.9,2.3,11.66
대관령,2022-06-04,14.8,0.0,88.4,9.0,20.73
대관령,2022-06-05,13.9,1.2,94.6,1.0,8.5
대관령,2022-06-06,10.9,34.4,95.1,0.7,8.68
대관령,2022-06-07,8.9,1.9,96.0,0.0,9.0
대관령,2022-06-08,9.9,0.0,91.5,6.3,20.15
대관령,2022-06-09,12.7,1.7,89.8,3.4,11.49
대관령,2022-06-10,16.5,0.1,84.9,8.7,23.27
대관령,2022-06-11,12.6,0.5,96.3,2.3,7.02
대관령,2022-06-12,13.1,0.1,94.3,6.9,22.0
대관령,2022-06-13,14.1,0.0,91.6,4.8,17.95
대관령,2022-06-14,11.1,10.3,96.1,0.2,5.25
대관령,2022-06-15,11.7,12.4,96.9,0.3,7.99
대관령,2022-06-16,15.5,1.6,88.3,8.0,22.04
대관령,2022-06-17,19.2,0.0,75.9,13.4,30.35
대관령,2022-06-18,21.0,0.0,77.1,10.8,27.17
대관령,2022-06-19,21.5,0.0,79.0,10.5,24.51
대관령,2022-06-20,21.0,0.0,78.9,11.9,28.28
대관령,2022-06-21,21.0,0.0,82.9,11.9,28.91
대관령,2022-06-22,22.9,0.0,72.8,11.9,29.06
대관령,2022-06-23,21.1,44.9,88.0,3.3,12.14
대관령,2022-06-24,20.9,54.7,80.8,10.0,23.98
대관령,2022-06-25,22.2,0.0,69.6,11.8,30.04
대관령,2022-06-26,22.5,1.9,83.1,3.3,8.88
대관령,2022-06-27,23.2,26.2,80.8,0.9,8.18
대관령,2022-06-28,24.1,0.0,68.8,1.3,9.22
대관령,2022-06-29,23.0,7.6,78.5,1.4,7.0
대관령,2022-06-30,19.9,45.7,91.1,1.5,8.84
대관령,2022-07-01,23.5,0.0,75.6,11.5,28.42
대관령,2022-07-02,23.0,0.0,80.3,11.3,28.45
대관령,2022-07-03,23.5,0.0,75.4,11.8,26.56
대관령,2022-07-04,22.6,0.0,81.8,4.4,14.52
대관령,2022-07-05,21.9,0.0,82.5,7.7,24.09
대관령,2022-07-06,21.4,0.0,89.1,6.4,16.77
대관령,2022-07-07,25.0,0.0,75.8,4.7,16.94
대관령,2022-07-08,22.8,0.0,79.1,3.5,13.7
대관령,2022-07-09,22.1,0.0,86.9,4.5,16.1
대관령,2022-07-10,21.0,6.9,90.4,3.8,15.36
대관령,2022-07-11,20.3,35.6,89.0,2.7,13.04
대관령,2022-07-12,18.4,0.0,89.1,3.3,16.34
대관령,2022-07-13,19.5,34.2,91.4,0.1,6.98
대관령,2022-07-14,21.1,1.5,86.9,4.9,15.44
대관령,2022-07-15,20.8,10.2,78.4,9.6,26.24
대관령,2022-07-16,19.7,7.3,84.8,6.9,19.96
대관령,2022-07-17,20.4,0.0,83.0,5.7,16.9
대관령,2022-07-18,20.7,0.0,83.0,3.9,16.61
대관령,2022-07-19,21.7,0.0,79.4,7.9,25.57
대관령,2022-07-20,22.3,0.9,78.9,6.2,20.2
대관령,2022-07-21,18.4,31.4,92.1,0.0,6.19
대관령,2022-07-22,18.3,9.8,90.9,1.6,8.95
대관령,2022-07-23,19.3,13.3,87.6,5.6,18.16
대관령,2022-07-24,21.1,11.5,86.8,5.6,20.04
대관령,2022-07-25,22.2,0.0,81.8,10.1,26.68
대관령,2022-07-26,20.8,0.0,80.6,11.7,27.86
대관령,2022-07-27,19.9,0.0,83.6,9.1,19.31
대관령,2022-07-28,20.3,0.0,89.9,2.3,9.55
대관령,2022-07-29,22.5,0.0,91.5,7.2,22.57
대관령,2022-07-30,21.9,0.0,92.5,5.6,20.29
대관령,2022-07-31,22.4,10.7,91.6,0.0,5.75
대관령,2022-08-01,24.4,1.4,83.5,0.1,5.99
대관령,2022-08-02,23.7,3.9,89.4,2.6,10.57
대관령,2022-08-03,22.9,1.5,90.8,2.5,7.81
대관령,2022-08-04,24.0,2.8,85.1,8.9,23.54
대관령,2022-08-05,24.9,0.0,81.3,10.9,23.86
대관령,2022-08-06,24.9,0.0,83.9,7.4,20.87
대관령,2022-08-07,25.3,1.1,84.8,7.6,18.26
대관령,2022-08-08,22.9,34.9,91.4,0.0,2.39
대관령,2022-08-09,21.2,101.9,94.6,0.0,5.58
대관령,2022-08-10,20.6,83.3,91.4,3.8,16.11
대관령,2022-08-11,20.7,79.9,95.9,0.0,5.12
대관령,2022-08-12,22.9,0.0,77.6,11.9,27.26
대관령,2022-08-13,20.7,1.0,91.8,1.2,7.13
대관령,2022-08-14,22.7,3.3,91.4,4.9,16.82
대관령,2022-08-15,23.6,8.4,85.4,0.0,4.57
대관령,2022-08-16,22.6,0.1,82.1,9.3,25.75
대관령,2022-08-17,19.4,1.2,92.3,3.5,13.4
대관령,2022-08-18,20.4,0.0,84.9,9.3,21.99
대관령,2022-08-19,20.9,7.8,88.8,0.6,6.91
대관령,2022-08-20,20.0,1.6,94.6,0.9,6.89
대관령,2022-08-21,20.0,0.0,88.0,10.2,26.34
대관령,2022-08-22,21.3,0.0,84.3,5.7,17.28
대관령,2022-08-23,18.7,0.8,91.8,0.0,3.41
대관령,2022-08-24,17.0,0.0,90.6,0.1,7.53
대관령,2022-08-25,17.0,0.0,89.4,2.4,10.33
대관령,2022-08-26,18.6,0.0,77.0,11.2,24.93
대관령,2022-08-27,16.3,0.0,71.1,10.8,26.29
대관령,2022-08-28,14.3,0.0,79.6,11.3,26.53
대관령,2022-08-29,14.6,1.0,89.0,0.0,6.06
대관령,2022-08-30,15.2,62.2,94.6,0.0,3.92
대관령,2022-08-31,15.6,17.5,93.3,0.0,4.9
대관령,2022-09-01,16.5,0.0,84.5,11.0,21.54
대관령,2022-09-02,15.5,0.0,90.0,6.7,16.62
대관령,2022-09-03,16.5,0.0,89.5,3.0,11.06
대관령,2022-09-04,19.5,7.0,88.5,1.8,8.7
대관령,2022-09-05,17.5,53.3,94.5,0.0,2.89
대관령,2022-09-06,16.2,60.3,81.6,5.5,12.53
대관령,2022-09-07,16.2,0.0,71.8,12.0,25.49
대관령,2022-09-08,14.5,0.0,82.8,11.7,25.14
대관령,2022-09-09,14.1,0.0,78.4,11.2,24.28
대관령,2022-09-10,15.1,0.0,87.0,8.0,17.84
대관령,2022-09-11,16.7,2.2,91.6,0.3,6.76
대관령,2022-09-12,18.2,1.6,89.9,6.0,15.76
대관령,2022-09-13,17.5,0.0,92.4,0.2,5.78
대관령,2022-09-14,17.2,0.0,89.0,4.6,12.35
대관령,2022-09-15,16.7,0.2,90.4,4.4,13.85
대관령,2022-09-16,19.7,0.0,87.1,8.3,15.31
대관령,2022-09-17,22.1,0.0,85.6,10.7,20.39
대관령,2022-09-18,19.4,2.2,94.9,0.0,3.46
대관령,2022-09-19,15.2,77.5,91.3,0.3,3.75
대관령,2022-09-20,10.2,2.0,85.9,3.3,7.65
대관령,2022-09-21,10.4,0.2,85.1,10.3,22.82
대관령,2022-09-22,11.8,0.0,85.3,8.6,18.2
대관령,2022-09-23,12.6,0.0,77.4,9.3,18.37
대관령,2022-09-24,12.0,0.0,67.1,11.2,23.07
대관령,2022-09-25,11.5,0.0,79.4,4.5,12.95
대관령,2022-09-26,12.6,0.0,80.3,9.4,18.27
대관령,2022-09-27,11.5,0.0,85.6,10.5,20.96
대관령,2022-09-28,11.6,0.0,84.6,6.7,12.01
대관령,2022-09-29,13.7,0.0,77.6,10.3,20.29
대관령,2022-09-30,14.1,0.0,72.0,10.0,20.2
대관령,2022-10-01,14.5,0.0,71.5,9.9,19.48
대관령,2022-10-02,12.6,4.8,91.1,0.0,4.59
대관령,2022-10-03,18.5,10.9,93.4,0.1,4.54
대관령,2022-10-04,12.6,83.0,95.8,0.0,5.28
대관령,2022-10-05,8.3,5.5,95.8,0.2,6.68
대관령,2022-10-06,9.3,3.1,95.6,0.0,6.57
대관령,2022-10-07,8.1,16.6,93.6,0.3,5.83
대관령,2022-10-08,8.0,0.1,87.4,5.2,11.53
대관령,2022-10-09,8.4,5.1,88.6,1.9,8.52
대관령,2022-10-10,4.6,1.8,77.6,8.1,15.48
대관령,2022-10-11,5.6,0.0,77.6,10.8,19.12
대관령,2022-10-12,6.5,0.0,86.6,10.5,18.62
대관령,2022-10-13,8.7,0.0,84.9,8.3,17.7
대관령,2022-10-14,9.9,0.0,88.6,8.5,15.73
대관령,2022-10-15,11.7,0.0,89.3,9.0,17.52
대관령,2022-10-16,12.6,0.0,84.8,0.4,5.88
대관령,2022-10-17,7.8,0.0,72.1,8.8,17.73
대관령,2022-10-18,2.8,0.0,72.8,10.7,18.79
대관령,2022-10-19,3.6,0.0,67.9,10.6,18.78
대관령,2022-10-20,7.5,0.0,62.0,8.5,13.08
대관령,2022-10-21,10.8,0.0,48.0,7.1,13.78
대관령,2022-10-22,11.8,0.0,45.4,9.3,15.66
대관령,2022-10-23,6.6,4.8,95.3,0.4,3.65
대관령,2022-10-24,2.8,4.9,93.1,1.9,6.86
대관령,2022-10-25,3.7,1.5,87.6,0.8,5.54
대관령,2022-10-26,5.1,0.0,75.4,8.4,16.11
대관령,2022-10-27,6.7,0.0,82.0,9.9,14.97
대관령,2022-10-28,7.3,3.3,95.4,0.0,2.89
대관령,2022-10-29,7.1,0.0,91.6,5.2,12.1
대관령,2022-10-30,5.9,0.0,92.9,3.9,11.08
대관령,2022-10-31,6.2,0.0,86.0,8.0,12.71
대관령,2022-11-01,7.8,0.0,76.3,9.0,13.5
대관령,2022-11-02,5.8,0.0,58.5,8.8,13.85
대관령,2022-11-03,5.2,0.0,64.5,3.3,8.1
대관령,2022-11-04,0.8,0.0,54.5,9.6,15.6
대관령,2022-11-05,1.1,0.0,37.3,8.7,13.51
대관령,2022-11-06,3.1,0.0,56.0,9.6,14.95
대관령,2022-11-07,4.4,0.0,57.8,9.2,12.78
대관령,2022-11-08,7.0,0.0,62.0,9.5,14.1
대관령,2022-11-09,6.5,0.0,59.6,9.1,13.1
대관령,2022-11-10,7.5,0.0,75.4,9.1,12.66
대관령,2022-11-11,8.0,0.0,87.8,5.7,8.96
대관령,2022-11-12,11.6,6.3,77.8,6.9,10.44
대관령,2022-11-13,7.6,4.9,90.4,0.0,2.67
대관령,2022-11-14,4.0,0.0,80.0,2.4,7.1
대관령,2022-11-15,2.6,0.2,73.6,9.2,13.11
대관령,2022-11-16,4.0,0.0,62.8,9.1,13.14
대관령,2022-11-17,3.0,0.0,65.9,9.0,12.9
대관령,2022-11-18,2.9,0.0,71.0,9.3,13.07
대관령,2022-11-19,3.1,0.0,83.3,2.6,5.93
대관령,2022-11-20,3.6,0.0,75.0,7.6,10.7
대관령,2022-11-21,6.3,0.0,75.1,5.6,8.12
대관령,2022-11-22,4.3,3.4,83.1,3.9,7.89
대관령,2022-11-23,5.4,8.1,83.6,4.3,7.69
대관령,2022-11-24,3.0,0.0,67.3,7.0,10.67
대관령,2022-11-25,7.2,0.0,49.9,9.2,11.64
대관령,2022-11-26,4.1,0.3,42.6,9.2,12.06
대관령,2022-11-27,0.6,0.0,40.9,8.7,11.42
대관령,2022-11-28,5.6,11.4,74.6,3.4,5.18
대관령,2022-11-29,6.6,5.4,59.0,0.6,3.77
대관령,2022-11-30,-8.5,0.0,30.9,8.8,12.43
대관령,2022-12-01,-9.6,0.0,39.6,9.1,12.51
대관령,2022-12-02,-7.4,0.0,39.3,7.5,12.51
대관령,2022-12-03,-2.3,0.0,70.1,5.4,8.85
대관령,2022-12-04,-6.2,0.0,37.6,4.0,7.11
대관령,2022-12-05,-6.3,0.0,29.4,8.1,10.55
대관령,2022-12-06,-5.4,0.0,66.9,5.6,9.51
대관령,2022-12-07,-1.2,0.0,60.9,7.5,10.67
대관령,2022-12-08,-1.0,0.0,46.0,8.2,8.71
대관령,2022-12-09,-2.7,0.0,72.1,3.2,4.56
대관령,2022-12-10,-3.5,0.0,70.5,4.1,6.43
대관령,2022-12-11,-4.9,0.0,74.3,7.6,10.53
대관령,2022-12-12,-3.4,0.0,67.4,4.8,7.48
대관령,2022-12-13,-4.7,0.8,75.1,1.6,4.98
대관령,2022-12-14,-13.9,0.0,40.9,8.8,11.53
대관령,2022-12-15,-8.2,0.9,75.8,1.2,4.94
대관령,2022-12-16,-9.3,0.0,47.9,8.4,11.04
대관령,2022-12-17,-11.6,0.0,35.6,6.5,9.58
