지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),적산온도_7d,적산온도_14d,적산온도_30d,적산온도_60d,적산온도_90d,적산온도_120d,누적강수량_7d,누적강수량_14d,누적강수량_30d,누적강수량_60d,누적강수량_90d,누적강수량_120d,누적일조시간_7d,누적일조시간_14d,누적일조시간_30d,누적일조시간_60d,누적일조시간_90d,누적일조시간_120d,누적일사량_7d,누적일사량_14d,누적일사량_30d,누적일사량_60d,누적일사량_90d,누적일사량_120d
해남,2025-06-08,23.4,0.0,81.4,7.2,0.0,143.0,276.1,563.8000000000001,987.0,1259.8000000000002,1371.7,5.299999999999858,5.299999999999943,37.69999999999997,139.70000000000002,149.8,185.3,55.3,135.0,214.7,428.1,666.0,845.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-09,22.4,0.0,80.3,6.6,0.0,148.1,280.6,572.7,997.4,1273.9,1395.1,0.0,5.299999999999943,37.69999999999997,139.70000000000002,149.8,185.3,61.89999999999999,130.0,221.0,427.6,661.9,845.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-10,22.3,0.0,80.9,6.0,0.0,151.1,284.3,581.1,1007.2,1287.5,1418.0,0.0,5.299999999999943,37.69999999999997,139.70000000000002,149.8,185.3,55.49999999999999,123.7,218.9,422.4,663.6,846.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-11,22.9,0.0,62.0,12.1,0.0,154.49999999999997,287.8,588.4,1017.2,1300.2,1438.4,0.0,5.299999999999943,37.69999999999997,110.3,149.8,185.3,54.29999999999999,123.4,219.3,434.0,669.5,848.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-12,21.8,0.0,71.4,4.0,0.0,156.5,289.8,592.8000000000001,1031.3,1310.6,1454.8,0.0,5.299999999999943,37.69999999999997,110.3,149.8,177.6,45.79999999999999,114.8,210.7,428.2,664.8,851.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-13,21.0,25.9,91.8,0.0,0.0,156.5,291.7,595.6,1043.1,1322.6,1473.9,25.899999999999856,31.199999999999942,63.599999999999966,134.8,167.6,203.5,44.19999999999999,102.5,200.9,423.6,663.9,841.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-14,23.4,95.9,94.9,0.4,0.0,157.2,296.7,599.4,1057.1,1341.1,1495.0,121.79999999999988,127.09999999999997,158.29999999999995,230.7,263.5,299.4,36.29999999999999,97.1,201.3,412.6,660.1999999999999,833.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-15,24.0,12.3,89.0,5.0,0.0,157.8,300.79999999999995,604.1,1065.8,1362.0,1516.6,134.09999999999988,139.39999999999995,139.79999999999998,243.00000000000003,275.8,311.2,34.099999999999994,89.4,206.3,408.4,655.9,838.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-16,22.7,7.4,90.5,6.1,0.0,158.1,306.20000000000005,609.0,1069.1,1381.8,1534.4,141.49999999999986,141.49999999999994,147.09999999999997,250.4,282.4,318.6,33.599999999999994,95.5,209.1,406.2,658.8,835.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-17,23.6,0.0,86.0,6.7,0.0,159.39999999999998,310.5,615.9,1075.1999999999998,1402.4,1555.1,141.49999999999986,141.49999999999994,147.09999999999997,250.3,282.4,318.6,34.29999999999999,89.8,205.0,411.3,654.8000000000001,834.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-18,23.2,0.0,81.4,12.8,0.0,159.7,314.2,620.2,1078.5,1419.0,1576.9,141.49999999999986,141.49999999999994,147.09999999999997,247.2,282.4,318.6,34.99999999999999,89.3,212.9,419.0,656.5,837.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-19,23.8,0.0,92.0,4.7,0.0,161.7,318.2,621.6999999999999,1084.9,1431.7,1599.7,141.49999999999986,141.49999999999994,146.99999999999997,247.2,282.4,318.6,35.7,81.5,217.3,422.3,650.3000000000001,831.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-20,25.8,1.8,88.9,0.4,0.0,166.5,323.0,625.4,1093.2,1446.8,1625.3,117.39999999999986,143.29999999999995,148.59999999999997,249.0,284.2,320.40000000000003,36.1,80.3,217.7,414.9,639.7,822.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-21,22.8,30.2,99.0,0.0,0.0,165.9,323.1,628.0,1099.7,1457.1,1647.4,51.69999999999986,173.49999999999994,178.79999999999995,266.90000000000003,314.4,350.6,35.7,72.0,214.4,414.9,629.6,814.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-22,22.4,0.3,83.8,5.7,0.0,164.29999999999998,322.1,632.3,1107.6,1463.9,1670.0,39.69999999999986,173.79999999999993,179.09999999999997,267.2,314.7,350.9,36.39999999999999,70.5,220.1,417.5,625.6999999999999,811.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-23,23.2,0.0,79.9,11.2,0.0,164.8,322.9,638.4,1115.5,1472.7,1693.1,32.299999999999855,173.79999999999993,179.09999999999997,267.2,314.7,350.9,41.49999999999999,75.1,230.0,418.3,626.7,816.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-24,21.8,6.1,92.4,0.1,0.0,162.99999999999997,322.4,643.1999999999999,1124.5,1478.9,1714.2,38.39999999999986,179.89999999999995,185.2,273.3,320.8,357.0,34.89999999999999,69.2,216.8,408.0,616.0,808.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-25,22.5,0.6,88.5,9.3,0.0,162.29999999999998,322.0,647.8,1134.6,1487.4,1735.7,38.99999999999985,180.49999999999997,185.79999999999995,273.90000000000003,321.3,357.6,31.39999999999999,66.4,214.5,404.7000000000001,625.3,811.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-26,23.2,0.0,80.5,12.0,0.0,161.7,323.4,652.4,1142.4,1503.8,1756.2,38.99999999999985,180.49999999999997,185.79999999999995,272.00000000000006,321.1,357.6,38.7,74.4,214.2,409.4,630.0,814.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-27,25.7,0.0,83.9,12.8,0.0,161.6,328.1,658.7,1153.0,1525.1,1776.9,37.199999999999854,154.59999999999997,185.79999999999995,272.00000000000006,321.1,357.6,51.1,87.2,214.6,410.5,638.3000000000001,821.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-28,26.8,0.0,89.8,5.1,0.0,165.6,331.5,665.7,1167.7,1548.2,1794.7,6.999999999999857,58.69999999999994,185.79999999999995,272.00000000000006,321.1,357.6,56.2,91.9,207.1,402.9,635.6,822.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-29,27.3,0.0,84.3,10.1,0.0,170.49999999999997,334.8,673.9,1179.3,1569.4,1811.1,6.699999999999857,46.399999999999935,185.79999999999995,272.00000000000006,321.1,346.0,60.6,97.0,204.9,400.3,635.3,831.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-06-30,28.1,0.0,81.3,12.4,0.0,175.4,340.2,683.6,1191.6,1590.3,1825.5,6.699999999999857,38.999999999999936,185.79999999999995,254.0,321.1,341.3,61.79999999999999,103.3,211.5,412.1,637.4,843.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-01,28.3,0.0,86.6,11.7,0.0,181.9,344.90000000000003,692.0,1207.1,1610.6,1847.5,0.5999999999998579,38.999999999999936,185.79999999999995,254.0,321.1,337.90000000000003,73.39999999999999,108.3,210.5,411.3,639.6,855.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-02,28.3,0.0,81.8,13.1,0.0,187.7,350.0,703.0,1221.9,1630.4,1870.4,0.0,38.999999999999936,180.5,253.1,321.1,330.6,77.2,108.6,223.6,421.5,649.1,867.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-03,27.9,0.0,82.3,12.0,0.0,192.4,354.1,711.6,1237.0,1650.3,1892.6,0.0,38.999999999999936,180.5,253.1,321.1,330.40000000000003,77.2,115.9,223.2,421.5,651.4000000000001,879.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-04,27.4,0.0,84.9,9.9,0.0,194.1,355.7,719.5,1252.8,1666.7,1914.6,0.0,37.19999999999994,180.5,247.8,320.2,330.40000000000003,74.29999999999998,125.4,219.8,429.4,661.0,880.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-05,28.1,0.0,84.9,12.2,0.0,195.4,361.0,727.8,1268.8,1686.6999999999998,1937.9,0.0,6.999999999999942,180.5,246.5,320.2,330.40000000000003,81.39999999999999,137.6,219.5,438.7,661.5999999999999,884.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-06,28.2,0.0,87.3,8.8,0.0,196.3,366.8,735.0,1284.0,1703.2,1960.4,0.0,6.6999999999999424,180.5,246.5,320.2,330.3,80.1,140.7,226.7,435.6,658.7,892.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-07,28.6,0.0,80.8,11.9,0.0,196.8,372.2000000000001,740.9000000000001,1297.3,1717.5,1983.9,0.0,6.6999999999999424,180.5,246.5,320.2,330.3,79.6,141.4,230.3,437.8,659.1,894.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-08,28.8,0.0,78.6,12.3,0.0,197.3,379.2,746.3,1310.1,1733.3,2006.1,0.0,0.5999999999999431,180.5,218.2,320.2,330.3,80.19999999999999,153.6,235.4,450.1,663.5000000000001,901.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-09,28.1,0.0,72.9,11.4,0.0,197.1,384.8,752.0,1324.7,1749.4,2025.9,0.0,0.0,180.5,218.2,320.2,330.3,78.5,155.7,240.2,461.2,667.8000000000001,902.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-10,28.6,0.0,72.3,10.8,0.0,197.8,390.2000000000001,758.3000000000001,1339.4,1765.5,2045.8,0.0,0.0,180.5,218.2,320.2,330.3,77.3,154.5,245.0,463.9,667.4,908.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-11,28.7,0.0,61.4,11.1,0.0,199.1,393.2,764.1,1352.5,1781.3,2064.3,0.0,0.0,180.5,218.2,290.8,330.3,78.49999999999999,152.8,244.0,463.3,678.0,913.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-12,27.1,0.0,65.5,7.4,0.0,198.1,393.5,769.4,1362.2,1800.7,2080.0,0.0,0.0,180.5,218.2,290.8,330.3,73.69999999999999,155.1,247.4,458.1,675.6,912.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-13,23.3,98.9,95.3,0.0,0.0,193.2,389.5,771.6999999999999,1367.3,1814.8,2094.3,98.89999999999986,98.89999999999996,253.5,317.1,388.3,421.1,64.89999999999999,145.0,247.4,448.3,671.0,911.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-14,25.0,0.0,76.4,12.2,0.0,189.6,386.4,773.3,1372.6999999999998,1830.4,2114.4,98.89999999999986,98.89999999999996,157.59999999999997,315.90000000000003,388.3,421.1,65.19999999999999,144.79999999999998,259.2,460.5,671.8000000000001,919.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-15,25.2,0.0,80.3,7.8,0.0,186.0,383.3,774.5,1378.6,1840.3,2136.5,98.89999999999986,98.89999999999996,145.29999999999995,285.1,388.3,421.1,60.7,140.9,262.0,468.3,670.4,917.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-16,25.6,4.6,87.1,0.0,0.0,183.5,380.6,777.4,1386.4,1846.5,2159.2,103.49999999999986,103.49999999999994,142.5,289.6,392.9,424.9,49.3,127.8,255.9,465.0,662.1,914.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-17,27.4,1.3,83.0,0.1,0.0,182.3,380.1,781.2,1397.1,1856.4,2183.6,104.79999999999988,104.79999999999995,143.79999999999998,290.90000000000003,394.1,426.2000000000001,38.6,115.9,249.3,454.3,660.6,904.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-18,25.6,23.7,88.6,6.2,0.0,179.2,378.3,783.6,1403.8000000000002,1862.1,2202.6,128.49999999999986,128.49999999999994,167.5,314.6,414.7,449.9,33.69999999999999,112.2,242.7,455.6,661.7,899.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-19,28.0,18.8,83.0,5.9,0.0,180.1,378.2,787.8000000000001,1409.5,1872.7,2219.5,147.29999999999987,147.29999999999995,186.3,333.3,433.5,468.7000000000001,32.19999999999999,105.9,243.9,461.2,666.2,894.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-20,27.7,0.0,81.1,10.1,0.0,184.5,377.7,789.6999999999999,1415.1,1882.9,2236.5,48.39999999999986,147.29999999999995,184.5,333.1,433.5,468.7000000000001,42.29999999999999,107.2,253.6,471.3,668.5000000000001,893.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-21,28.2,12.3,83.1,8.3,0.0,187.7,377.3,795.1,1423.1,1894.8,2252.2000000000003,60.69999999999986,159.59999999999994,166.6,345.40000000000003,433.5,481.0,38.39999999999999,103.6,261.90000000000003,476.3,676.8000000000001,891.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-22,27.7,0.0,80.8,12.4,0.0,190.2,376.2000000000001,800.4000000000001,1432.7,1908.0,2264.3,60.69999999999986,159.59999999999994,166.29999999999998,345.40000000000003,433.5,481.0,42.99999999999999,103.7,268.6,488.7000000000001,686.1,894.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-23,27.4,0.0,74.0,12.5,0.0,192.0,375.5,804.6,1443.0,1920.1,2277.3,56.09999999999985,159.59999999999994,166.29999999999998,345.40000000000003,433.5,481.0,55.49999999999999,104.8,269.9,499.9,688.2,896.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-24,27.9,0.0,74.1,12.9,0.0,192.5,374.8,810.7,1453.9,1935.2,2289.6,54.799999999999855,159.59999999999994,160.2,345.40000000000003,433.5,481.0,68.3,106.9,282.7,499.5,690.6999999999999,898.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-25,28.6,0.0,73.5,13.3,0.0,195.5,374.7,816.8000000000001,1464.6,1951.4,2304.2,31.09999999999986,159.59999999999994,159.6,345.40000000000003,433.5,480.9,75.39999999999999,109.1,286.7,501.2,691.4000000000001,912.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-26,29.7,0.0,70.3,13.4,0.0,197.2,377.3,823.3,1475.6999999999998,1965.7,2327.1,12.29999999999986,159.59999999999994,159.6,345.40000000000003,431.6,480.7,82.89999999999999,115.1,288.1,502.3,697.5,918.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-27,29.8,0.0,67.6,13.1,0.0,199.3,383.8,827.4,1486.1,1980.4,2352.5,12.29999999999986,60.699999999999946,159.6,345.40000000000003,431.6,480.7,85.89999999999999,128.2,288.4,503.0,698.9000000000001,926.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-28,28.9,0.0,74.1,11.1,0.0,200.0,387.7,829.5,1495.2,1997.2,2377.7000000000003,0.0,60.699999999999946,159.6,345.40000000000003,431.6,480.7,88.7,127.1,294.40000000000003,501.5,697.3000000000001,930.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-29,28.4,0.0,77.9,13.0,0.0,200.7,390.9,830.6,1504.5,2009.9,2400.0,0.0,60.699999999999946,159.6,345.40000000000003,431.6,480.7,89.3,132.3,297.3,502.2000000000001,697.6,932.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-30,28.1,0.0,79.1,7.8,0.0,201.4,393.4,830.6,1514.2,2022.2,2420.9,0.0,56.09999999999994,159.6,345.40000000000003,413.6,480.7,84.6,140.1,292.70000000000005,504.2,704.8000000000001,930.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-07-31,28.7,0.0,74.5,11.6,0.0,202.2,394.7000000000001,831.0,1523.0,2038.1,2441.6,0.0,54.79999999999994,159.6,345.40000000000003,413.6,480.7,83.29999999999998,151.6,292.6,503.1,703.9000000000001,932.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-01,29.2,0.0,77.3,12.6,0.0,202.8,398.3,831.9,1534.9,2053.8,2462.3,0.0,31.099999999999945,159.6,340.1,412.7,480.7,82.6,158.0,292.1,515.7,713.6,941.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-02,28.2,0.0,84.1,9.7,0.0,201.3,398.5,832.2,1543.8000000000002,2069.2000000000003,2482.5,0.0,12.299999999999944,159.6,340.1,412.7,480.7,78.89999999999998,161.8,289.8,513.0,711.3,941.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-03,27.9,3.5,87.1,0.2,0.0,199.4,398.7,832.7,1552.2,2085.5,2499.4,3.499999999999858,15.799999999999944,163.1,343.6,410.9,483.3,65.99999999999999,151.9,280.1,499.9,709.5,941.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-04,29.0,0.0,86.9,8.9,0.0,199.5,399.5,833.6,1561.4,2102.4,2520.3,3.499999999999858,3.499999999999943,163.1,343.6,409.6,483.3,63.8,152.5,276.79999999999995,496.3,715.5,938.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-05,27.8,2.3,91.4,3.8,0.0,198.9,399.6,833.1999999999999,1568.1999999999998,2117.2,2536.4,5.799999999999858,5.799999999999943,165.39999999999998,345.90000000000003,411.9,485.6,54.6,143.9,271.8,498.5,707.4,930.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-06,28.0,10.4,91.8,1.8,0.0,198.8,400.2,832.5999999999999,1573.5,2129.9,2550.1,16.199999999999857,16.199999999999942,175.79999999999998,356.3,422.3,496.00000000000006,48.59999999999999,133.2,261.7,492.0,699.5,920.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-07,28.0,0.2,88.4,2.1,0.0,198.1,400.3,831.8,1578.1,2141.9,2565.1,16.39999999999986,16.399999999999945,176.0,356.5,394.2,496.2000000000001,39.09999999999999,122.4,251.5,486.9,701.6,915.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-08,26.1,0.0,83.9,6.3,0.0,195.0,397.8,829.8,1581.8,2154.5,2579.2000000000003,16.39999999999986,16.399999999999945,176.0,356.5,394.2,496.2000000000001,32.8,115.4,246.4,486.6,707.6,914.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-09,24.0,55.0,98.6,0.0,0.0,190.8,392.1,825.1999999999999,1583.5,2164.6,2590.7000000000003,71.39999999999986,71.39999999999995,231.0,411.5,449.2,551.2,23.09999999999999,102.0,235.6,480.6,699.5,903.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-10,26.2,64.5,90.4,1.2,0.0,189.1,388.5,822.7,1586.8000000000002,2175.2000000000003,2604.0,132.39999999999986,135.89999999999995,295.5,476.0,513.7,586.3000000000001,24.09999999999999,90.1,225.7,469.7,689.0000000000001,903.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-11,24.1,28.6,94.9,0.7,0.0,184.2,383.7000000000001,819.7,1589.1,2181.9,2620.4,160.99999999999986,164.49999999999994,324.1,504.6,542.3000000000001,614.9000000000001,15.899999999999991,79.7,219.0,466.4,677.1,894.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-12,23.8,53.5,97.6,0.0,0.0,180.2,379.1,820.2,1591.9,2187.5,2635.0,212.19999999999985,217.99999999999997,278.7,532.2,595.8000000000001,667.0,12.099999999999994,66.7,219.0,466.4,667.3,890.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-13,27.4,0.0,87.4,9.9,0.0,179.6,378.4,822.6,1595.9,2195.3,2653.0,201.79999999999987,217.99999999999997,278.7,436.3,594.6,667.0,20.2,68.8,216.7,475.9,677.1999999999999,888.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-14,27.7,0.0,87.0,11.4,0.0,179.29999999999998,377.4,825.1,1599.6,2203.7000000000003,2665.4,201.59999999999985,217.99999999999997,278.7,424.0,563.8000000000001,667.0,29.499999999999996,68.6,220.3,482.3,688.6,890.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-15,27.8,0.0,84.6,12.0,0.0,181.0,376.0,827.3,1604.7,2213.7,2673.8,201.59999999999985,217.99999999999997,274.1,416.6,563.7,667.0,35.2,68.0,232.3,488.2,697.3000000000001,894.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-16,27.0,0.0,85.0,10.7,0.0,184.0,374.8,826.9,1608.1,2224.0,2683.3,146.59999999999985,217.99999999999997,272.8,416.6,563.7,666.9000000000001,45.89999999999999,69.0,242.9,492.2000000000001,697.2,903.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-17,26.9,0.0,85.8,10.2,0.0,184.7,373.8,828.1999999999999,1611.8,2232.0,2690.3,82.09999999999985,214.49999999999997,249.1,416.6,563.7,663.8000000000001,54.89999999999999,79.0,246.9,489.6,702.5,908.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-18,27.3,0.0,86.9,8.4,0.0,187.9,372.1,827.5,1615.3000000000002,2237.0,2700.2,53.49999999999986,214.49999999999997,230.3,416.6,563.6,663.8000000000001,62.6,78.5,249.4,493.3,710.6,915.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-19,27.7,0.0,85.0,9.5,0.0,191.8,372.0,827.5,1617.1999999999998,2242.6,2710.4,0.0,212.19999999999996,230.3,414.8,563.4000000000001,663.8000000000001,72.1,84.19999999999999,248.8,502.4,720.1,917.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-20,28.1,0.0,83.8,10.6,0.0,192.5,372.1,827.4,1622.5,2250.5,2722.2000000000003,0.0,201.79999999999995,218.0,384.6,563.4000000000001,651.5,72.79999999999998,93.0,251.1,513.0,727.4000000000001,927.9,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-21,28.2,0.0,82.4,12.5,0.0,193.0,372.3,827.9,1628.3000000000002,2260.6000000000004,2735.9,0.0,201.59999999999997,218.0,384.3,563.4000000000001,651.5,73.89999999999999,103.4,251.2,519.8,739.9000000000001,937.3,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-22,27.9,0.0,82.3,12.5,0.0,193.1,374.1,828.4,1633.0,2271.4,2748.5,0.0,201.59999999999997,218.0,384.3,563.4000000000001,651.5,74.39999999999999,109.6,251.2,521.1,751.1,939.4,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-23,27.9,0.0,84.1,11.7,0.0,194.0,378.0,828.4,1639.1,2282.3,2763.6000000000004,0.0,146.59999999999994,218.0,378.2,563.4000000000001,651.5,75.39999999999999,121.3,250.0,532.7,749.5,940.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-24,28.2,0.0,84.8,10.9,0.0,195.3,380.0,828.0,1644.8000000000002,2292.6000000000004,2779.4,0.0,82.09999999999994,218.0,377.6,563.4000000000001,651.5,76.09999999999998,131.0,247.6,534.3000000000001,748.8,939.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-25,29.0,0.0,83.1,10.4,0.0,197.0,384.9,827.3000000000001,1650.6,2303.0,2793.0,0.0,53.49999999999994,218.0,377.6,563.4000000000001,649.6,78.1,140.7,244.6,532.7,746.9000000000001,942.1,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-26,28.5,0.7,86.6,6.6,0.0,197.8,389.6,826.0,1653.4,2312.1000000000004,2806.4,0.6999999999998578,0.6999999999999431,218.7,378.3,564.1,650.3,75.19999999999999,147.29999999999998,238.1,526.5,741.0999999999999,937.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-27,27.9,0.0,81.9,9.7,0.0,197.6,390.1,825.0,1654.5,2320.2,2822.2000000000003,0.6999999999998578,0.6999999999999431,218.7,378.3,564.1,650.3,74.3,147.10000000000002,236.7,531.0999999999999,738.2,934.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-28,27.7,0.0,82.6,9.9,0.0,197.1,390.1,824.3000000000001,1654.9,2328.8,2834.2,0.6999999999998578,0.6999999999999431,218.7,378.3,564.1,650.3,71.69999999999999,145.6,233.6,530.9000000000001,735.8,931.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-29,28.1,0.0,83.9,11.9,0.0,197.3,390.4,824.3,1654.9,2338.5,2846.5,0.6999999999998578,0.6999999999999431,218.7,378.3,564.1,632.3,71.1,145.5,237.7,530.4,741.9000000000001,942.5,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-30,28.1,0.0,81.9,11.8,0.0,197.5,391.5,823.6999999999999,1654.7,2346.7,2861.8,0.6999999999998578,0.6999999999999431,218.7,378.3,564.1,632.3,71.19999999999999,146.6,237.9,530.5,741.0,941.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-08-31,27.4,0.0,87.9,2.7,0.0,196.7,392.0,821.9,1653.8,2356.8,2875.7,0.6999999999998578,0.6999999999999431,218.7,378.3,558.8,631.4,62.99999999999999,139.1,228.0,520.1,743.7,941.6,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-01,28.3,1.2,84.4,8.1,0.0,196.0,393.0,822.0,1654.2,2365.8,2891.2,1.8999999999998576,1.899999999999943,219.9,379.50000000000006,560.0,632.6,60.69999999999999,138.79999999999998,226.4,516.2,739.4,937.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-02,26.5,1.8,84.3,9.3,0.0,194.0,391.8,820.6,1653.3000000000002,2372.8,2906.1,2.999999999999858,3.6999999999999433,218.2,381.3,561.8,629.1,63.39999999999999,138.6,235.5,515.6,735.4000000000001,945.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-03,26.9,0.0,80.8,11.6,0.0,193.0,390.6,818.5,1652.1,2379.9,2920.9,2.999999999999858,3.6999999999999433,218.2,381.3,561.8,627.8,65.3,139.6,238.2,515.0,734.5000000000001,953.7,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-04,27.7,0.0,84.3,9.0,0.0,193.0,390.1,818.4000000000001,1651.6,2386.6,2935.6,2.999999999999858,3.6999999999999433,215.9,381.3,561.8,627.8,64.39999999999999,136.1,243.4,515.2,741.9000000000001,950.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-05,28.0,0.0,81.8,9.9,0.0,192.9,390.2000000000001,818.4000000000001,1651.0,2391.9,2948.3,2.999999999999858,3.6999999999999433,205.5,381.3,561.8,627.8,62.39999999999999,133.5,251.5,513.1999999999999,743.5,951.0,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-06,28.2,1.6,84.1,10.2,0.0,193.0,390.5,818.6,1650.4,2396.7,2960.5,4.5999999999998575,5.299999999999943,206.9,382.9,563.4,601.1,60.8,132.0,259.6,511.1,746.5,961.2,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-07,26.7,4.1,92.1,2.9,0.0,192.3,389.0,819.2,1649.0,2401.0,2973.7,8.699999999999857,9.399999999999942,211.0,387.00000000000006,567.5,605.2,60.99999999999999,124.0,256.2,502.6,742.8000000000001,963.8,0.0,0.0,0.0,0.0,0.0,0.0
해남,2025-09-08,24.4,19.0,92.5,2.2,0.0,188.4,384.4,819.6,1644.8,2403.1,2984.2000000000003,26.499999999999854,28.39999999999994,174.99999999999997,406.0,586.5,624.2,55.09999999999999,115.8,258.4,494.0,739.0,957.9,0.0,0.0,0.0,0.0,0.0,0.0
