DATE,품목명,단위,등급명,가격_평균,가격_전일,가격_전년,반입량_총,반입량_전일,반입량_전년
2023-04-06,배추,10키로망대,상,9689.0,7395.0,10265.3,213,301,477
2023-04-07,배추,10키로망대,상,10624.0,7534.0,10268.7,180,214,303
2023-04-08,배추,10키로망대,상,9157.0,7673.0,10272.2,255,180,381
2023-04-09,배추,10키로망대,상,8623.5,7812.0,10275.6,345,255,232
2023-04-10,배추,10키로망대,상,8090.0,7951.0,10279.1,435,345,310
2023-04-11,배추,10키로망대,상,8510.0,8090.0,10282.5,264,434,386
2023-04-12,배추,10키로망대,상,8830.0,8510.0,10286.0,332,264,428
2023-04-13,배추,10키로망대,상,8426.0,8830.0,10054.0,255,331,386
2023-04-14,배추,10키로망대,상,8273.0,8426.0,10236.0,271,256,386
2023-04-15,배추,10키로망대,상,8805.0,8273.0,9816.0,118,271,257
2023-04-16,배추,10키로망대,상,8697.0,8805.0,10826.0,230,118,208
2023-04-17,배추,10키로망대,상,8589.0,8697.0,10554.0,341,230,332
2023-04-18,배추,10키로망대,상,8262.0,8589.0,10427.0,306,341,454
2023-04-19,배추,10키로망대,상,7907.0,8262.0,10300.0,329,306,311
2023-04-20,배추,10키로망대,상,8210.0,7907.0,10780.0,296,330,352
2023-04-21,배추,10키로망대,상,8263.0,8210.0,11013.0,255,297,431
2023-04-22,배추,10키로망대,상,6882.0,8263.0,10571.0,216,255,370
2023-04-23,배추,10키로망대,상,7400.0,6882.0,10680.0,256,216,209
2023-04-24,배추,10키로망대,상,7918.0,7400.0,10566.0,296,256,306
2023-04-25,배추,10키로망대,상,8554.0,7918.0,10784.5,235,296,402
2023-04-26,배추,10키로망대,상,9356.0,8554.0,11003.0,223,235,398
2023-04-27,배추,10키로망대,상,10882.0,9356.0,10262.0,240,223,352
2023-04-28,배추,10키로망대,상,9198.0,10882.0,10937.0,299,240,444
2023-04-29,배추,10키로망대,상,8753.0,9198.0,9747.0,238,299,338
2023-04-30,배추,10키로망대,상,8655.0,8753.0,10171.0,267,238,228
2023-05-01,배추,10키로망대,상,8557.0,8646.2,10381.0,296,267,314
2023-05-02,배추,10키로망대,상,9926.0,8539.4,10280.3,255,296,400
2023-05-03,배추,10키로망대,상,11301.0,8432.5,10179.6,261,254,409
2023-05-04,배추,10키로망대,상,10297.0,8325.7,10078.9,334,262,431
2023-05-05,배추,10키로망대,상,9959.0,8218.9,9978.2,328,335,301
2023-05-06,배추,10키로망대,상,15195.0,8112.1,9877.5,127,328,319
2023-05-07,배추,10키로망대,상,12005.5,8005.3,9776.8,322,127,295
2023-05-08,배추,10키로망대,상,8816.0,7898.5,9676.1,516,322,353
2023-05-09,배추,10키로망대,상,8170.0,7791.6,9575.4,427,517,411
2023-05-10,배추,10키로망대,상,7578.0,7684.8,9474.7,358,427,442
2023-05-11,배추,10키로망대,상,7699.0,7578.0,9374.0,357,358,386
2023-05-12,배추,10키로망대,상,7382.0,7699.0,8921.0,364,357,322
2023-05-13,배추,10키로망대,상,7332.0,7382.0,8647.0,205,365,325
2023-05-14,배추,10키로망대,상,9513.5,7332.0,8991.0,222,205,227
2023-05-15,배추,10키로망대,상,11695.0,9513.5,9581.0,239,222,388
2023-05-16,배추,10키로망대,상,11627.0,11695.0,9060.0,247,239,547
2023-05-17,배추,10키로망대,상,8881.0,11627.0,8539.0,351,247,449
2023-05-18,배추,10키로망대,상,9244.0,8881.0,8330.0,273,352,361
2023-05-19,배추,10키로망대,상,8860.0,9244.0,9016.0,313,273,392
2023-05-20,배추,10키로망대,상,9122.0,8860.0,8634.0,240,314,448
2023-05-21,배추,10키로망대,상,7797.5,9122.0,8255.0,380,240,373
2023-05-22,배추,10키로망대,상,6473.0,7797.5,6973.0,519,380,454
2023-05-23,배추,10키로망대,상,6415.0,6473.0,7078.0,398,519,535
2023-05-24,배추,10키로망대,상,5976.0,6415.0,7183.0,393,397,397
2023-05-25,배추,10키로망대,상,5503.0,5976.0,7840.0,447,394,340
2023-05-26,배추,10키로망대,상,6129.0,5503.0,7525.0,338,448,379
2023-05-27,배추,10키로망대,상,8146.0,6129.0,7278.0,209,337,316
2023-05-28,배추,10키로망대,상,9191.0,8146.0,7640.0,242,209,277
2023-05-29,배추,10키로망대,상,10236.0,9191.0,7533.0,276,242,352
2023-05-30,배추,10키로망대,상,6606.0,10236.0,7706.0,358,277,426
2023-05-31,배추,10키로망대,상,8783.0,6606.0,7879.0,257,357,311
2023-06-01,배추,10키로망대,상,10186.0,8783.0,9392.0,290,256,416
2023-06-02,배추,10키로망대,상,8002.0,8884.3,9162.2,368,290,321
2023-06-03,배추,10키로망대,상,5846.0,8985.6,8932.4,391,368,326
2023-06-04,배추,10키로망대,상,7464.0,9086.9,8702.6,358,391,305
2023-06-05,배추,10키로망대,상,9082.0,9188.2,8472.8,326,358,392
2023-06-06,배추,10키로망대,상,9666.0,9289.5,8243.0,312,326,478
2023-06-07,배추,10키로망대,상,7924.0,9390.8,8013.2,335,312,243
2023-06-08,배추,10키로망대,상,8980.0,9492.1,7783.4,295,335,471
2023-06-09,배추,10키로망대,상,8680.0,9593.4,7553.6,288,295,494
2023-06-10,배추,10키로망대,상,9796.0,9694.7,7323.8,214,288,443
2023-06-11,배추,10키로망대,상,9239.5,9796.0,7094.0,271,214,356
2023-06-12,배추,10키로망대,상,8683.0,9239.5,6041.0,328,271,349
2023-06-13,배추,10키로망대,상,6225.0,8683.0,7152.5,388,329,342
2023-06-14,배추,10키로망대,상,6334.0,6225.0,8264.0,314,389,393
2023-06-15,배추,10키로망대,상,9604.0,6334.0,9377.0,249,313,460
2023-06-16,배추,10키로망대,상,9774.0,9604.0,8336.0,235,248,310
2023-06-17,배추,10키로망대,상,7238.0,9774.0,8692.0,307,234,467
2023-06-18,배추,10키로망대,상,7274.5,7238.0,7558.0,338,307,406
2023-06-19,배추,10키로망대,상,7311.0,7274.5,6999.0,368,338,396
2023-06-20,배추,10키로망대,상,6831.0,7311.0,7918.0,366,369,387
2023-06-21,배추,10키로망대,상,9906.0,6831.0,8837.0,278,366,493
2023-06-22,배추,10키로망대,상,7157.0,9906.0,8962.0,282,277,461
2023-06-23,배추,10키로망대,상,5174.0,7157.0,9592.0,504,281,429
2023-06-24,배추,10키로망대,상,10032.0,5174.0,9807.0,245,504,550
2023-06-25,배추,10키로망대,상,9374.5,10032.0,9079.0,332,245,274
2023-06-26,배추,10키로망대,상,8717.0,9374.5,9755.0,418,332,464
2023-06-27,배추,10키로망대,상,11289.0,8717.0,8703.5,280,418,654
2023-06-28,배추,10키로망대,상,6544.0,11289.0,7652.0,508,280,488
2023-06-29,배추,10키로망대,상,6324.0,6544.0,8053.0,477,509,475
2023-06-30,배추,10키로망대,상,7199.0,6324.0,7442.0,327,477,200
2023-07-01,배추,10키로망대,상,7671.0,7199.0,11243.0,263,328,273
2023-07-02,배추,10키로망대,상,6531.5,7328.7,11167.7,391,263,348
2023-07-03,배추,10키로망대,상,5392.0,7458.4,11092.5,519,391,434
2023-07-04,배추,10키로망대,상,4769.0,7588.1,11017.2,431,519,520
2023-07-05,배추,10키로망대,상,5934.0,7717.8,10941.9,388,432,387
2023-07-06,배추,10키로망대,상,10165.0,7847.5,10866.6,230,388,411
2023-07-07,배추,10키로망대,상,4403.0,7977.2,10791.4,493,229,405
2023-07-08,배추,10키로망대,상,3233.0,8106.9,10716.1,353,494,423
2023-07-09,배추,10키로망대,상,5864.5,8236.6,10640.8,359,353,259
2023-07-10,배추,10키로망대,상,8496.0,8366.3,10565.5,365,359,410
2023-07-11,배추,10키로망대,상,6291.0,8496.0,10490.3,402,365,562
2023-07-12,배추,10키로망대,상,5201.0,6291.0,10415.0,451,402,326
2023-07-13,배추,10키로망대,상,8213.0,5201.0,14218.0,254,451,465
2023-07-14,배추,10키로망대,상,7078.0,8213.0,11238.0,254,255,276
2023-07-15,배추,10키로망대,상,14811.0,7078.0,15539.0,133,254,435
2023-07-16,배추,10키로망대,상,9568.5,14811.0,13552.0,384,133,380
2023-07-17,배추,10키로망대,상,4326.0,9568.5,15591.0,636,384,412
2023-07-18,배추,10키로망대,상,5099.0,4326.0,16866.0,428,636,445
2023-07-19,배추,10키로망대,상,12456.0,5099.0,18141.0,245,428,424
2023-07-20,배추,10키로망대,상,6202.0,12456.0,16001.0,390,245,403
2023-07-21,배추,10키로망대,상,7095.0,6202.0,18227.0,491,390,465
2023-07-22,배추,10키로망대,상,8239.0,7095.0,15963.0,329,491,237
2023-07-23,배추,10키로망대,상,9911.0,8239.0,20930.0,352,329,243
2023-07-24,배추,10키로망대,상,11583.0,9911.0,25015.0,375,352,364
2023-07-25,배추,10키로망대,상,6471.0,11583.0,20816.0,417,374,483
2023-07-26,배추,10키로망대,상,7311.0,6471.0,16617.0,415,417,409
2023-07-27,배추,10키로망대,상,9667.0,7311.0,19868.0,296,415,436
2023-07-28,배추,10키로망대,상,13992.0,9667.0,15155.0,243,296,345
2023-07-29,배추,10키로망대,상,12175.0,13992.0,15696.0,239,242,443
2023-07-30,배추,10키로망대,상,13210.5,12175.0,14328.0,306,239,407
2023-07-31,배추,10키로망대,상,14246.0,13210.5,12399.0,374,306,436
2023-08-01,배추,10키로망대,상,16695.0,14246.0,12742.8,296,373,464
2023-08-02,배추,10키로망대,상,16504.0,14884.7,13086.6,272,296,449
2023-08-03,배추,10키로망대,상,14797.0,15523.4,13430.5,420,272,469
2023-08-04,배추,10키로망대,상,18615.0,16162.1,13774.3,368,419,415
2023-08-05,배추,10키로망대,상,17194.7,16800.8,14118.1,437,368,500
2023-08-06,배추,10키로망대,상,15774.3,17439.5,14461.9,507,437,568
2023-08-07,배추,10키로망대,상,14354.0,18078.2,14805.7,576,507,636
2023-08-08,배추,10키로망대,상,11678.0,18716.9,15149.5,565,576,704
2023-08-09,배추,10키로망대,상,17640.0,19355.6,15493.4,353,565,575
2023-08-10,배추,10키로망대,상,20633.0,19994.3,15837.2,400,353,279
2023-08-11,배추,10키로망대,상,9878.0,20633.0,16181.0,396,400,523
2023-08-12,배추,10키로망대,상,7559.0,9878.0,15444.0,544,396,449
2023-08-13,배추,10키로망대,상,9572.5,7559.0,11386.0,535,544,457
2023-08-14,배추,10키로망대,상,11586.0,9572.5,13838.0,526,535,577
2023-08-15,배추,10키로망대,상,11186.0,11586.0,12899.5,478,526,698
2023-08-16,배추,10키로망대,상,8851.0,11186.0,11961.0,525,478,580
2023-08-17,배추,10키로망대,상,10283.0,8851.0,12558.0,491,524,454
2023-08-18,배추,10키로망대,상,15234.0,10283.0,13892.0,389,492,619
2023-08-19,배추,10키로망대,상,16731.0,15234.0,11656.0,349,390,503
2023-08-20,배추,10키로망대,상,15960.0,16731.0,14426.0,452,349,430
2023-08-21,배추,10키로망대,상,15189.0,15960.0,15467.0,554,452,570
2023-08-22,배추,10키로망대,상,12647.0,15189.0,14357.5,552,554,709
2023-08-23,배추,10키로망대,상,12984.0,12647.0,13248.0,537,552,539
2023-08-24,배추,10키로망대,상,13714.0,12984.0,16832.0,472,537,669
2023-08-25,배추,10키로망대,상,16660.0,13714.0,14280.0,297,472,722
2023-08-26,배추,10키로망대,상,16343.0,16660.0,14303.0,366,297,664
2023-08-27,배추,10키로망대,상,13374.0,16343.0,16428.0,550,366,660
2023-08-28,배추,10키로망대,상,10405.0,13374.0,15701.0,733,550,674
2023-08-29,배추,10키로망대,상,10229.0,10405.0,18392.0,450,732,689
2023-08-30,배추,10키로망대,상,8953.0,10229.0,21083.0,488,450,955
2023-08-31,배추,10키로망대,상,9083.0,8953.0,17402.0,400,488,589
2023-09-01,배추,10키로망대,상,9967.0,9083.0,19184.0,488,400,621
2023-09-02,배추,10키로망대,상,10492.0,9636.7,19818.9,551,488,1060
2023-09-03,배추,10키로망대,상,11536.0,10190.5,20453.8,562,551,904
2023-09-04,배추,10키로망대,상,12580.0,10744.2,21088.8,573,562,900
2023-09-05,배추,10키로망대,상,11150.0,11297.9,21723.7,536,573,897
2023-09-06,배추,10키로망대,상,11613.0,11851.6,22358.6,643,535,783
2023-09-07,배추,10키로망대,상,11540.0,12405.4,22993.5,644,643,749
2023-09-08,배추,10키로망대,상,10114.0,12959.1,23628.5,684,644,817
2023-09-09,배추,10키로망대,상,13722.0,13512.8,24263.4,501,683,183
2023-09-10,배추,10키로망대,상,14448.0,14066.5,24898.3,558,501,257
2023-09-11,배추,10키로망대,상,15174.0,14620.3,25533.2,614,558,330
2023-09-12,배추,10키로망대,상,12827.0,15174.0,26168.2,707,615,404
2023-09-13,배추,10키로망대,상,11576.0,12827.0,26803.1,730,707,477
2023-09-14,배추,10키로망대,상,13372.0,11576.0,27438.0,602,729,504
2023-09-15,배추,10키로망대,상,16326.0,13372.0,26905.0,481,602,535
2023-09-16,배추,10키로망대,상,16966.0,16326.0,24383.0,465,481,554
2023-09-17,배추,10키로망대,상,14362.5,16966.0,26042.0,688,465,413
2023-09-18,배추,10키로망대,상,11759.0,14362.5,27100.0,912,688,442
2023-09-19,배추,10키로망대,상,12318.0,11759.0,28544.0,934,912,471
2023-09-20,배추,10키로망대,상,13337.0,12318.0,29988.0,927,934,386
2023-09-21,배추,10키로망대,상,12455.0,13337.0,30337.0,655,927,695
2023-09-22,배추,10키로망대,상,15747.0,12455.0,26170.0,594,655,462
2023-09-23,배추,10키로망대,상,12755.0,15747.0,25602.0,945,594,543
2023-09-24,배추,10키로망대,상,12885.5,12755.0,23635.0,1008,945,552
2023-09-25,배추,10키로망대,상,13016.0,12885.5,21941.0,1070,1008,546
2023-09-26,배추,10키로망대,상,14855.0,13016.0,22357.0,940,1069,540
2023-09-27,배추,10키로망대,상,15696.0,14855.0,22773.0,662,940,639
2023-09-28,배추,10키로망대,상,14715.0,15696.0,19630.0,118,661,503
2023-09-29,배추,10키로망대,상,15497.2,14715.0,19068.0,212,118,524
2023-09-30,배추,10키로망대,상,16279.5,14619.3,18705.0,307,212,556
2023-10-01,배추,10키로망대,상,17061.8,14523.7,17335.0,402,307,427
2023-10-02,배추,10키로망대,상,17844.0,14428.0,16912.5,496,402,390
2023-10-03,배추,10키로망대,상,10322.0,14332.3,16490.0,653,496,353
2023-10-04,배추,10키로망대,상,10557.0,14236.7,16067.5,677,653,260
2023-10-05,배추,10키로망대,상,10682.0,14141.0,15645.0,669,676,532
2023-10-06,배추,10키로망대,상,11904.0,14045.3,15222.5,569,670,922
2023-10-07,배추,10키로망대,상,11722.0,13949.7,14800.0,533,569,579
2023-10-08,배추,10키로망대,상,12766.5,13854.0,14377.5,591,533,642
2023-10-09,배추,10키로망대,상,13811.0,13758.3,13955.0,649,591,642
2023-10-10,배추,10키로망대,상,13567.0,13662.7,13532.5,594,648,643
2023-10-11,배추,10키로망대,상,13807.0,13567.0,13110.0,561,595,443
2023-10-12,배추,10키로망대,상,14589.0,13807.0,11965.0,485,561,665
2023-10-13,배추,10키로망대,상,14296.0,14589.0,10189.0,568,486,594
2023-10-14,배추,10키로망대,상,12238.0,14296.0,10161.0,549,568,570
2023-10-15,배추,10키로망대,상,10701.5,12238.0,9354.0,742,549,338
2023-10-16,배추,10키로망대,상,9165.0,10701.5,11166.0,935,742,554
2023-10-17,배추,10키로망대,상,9785.0,9165.0,9638.5,624,934,769
2023-10-18,배추,10키로망대,상,9072.0,9785.0,8111.0,570,623,608
2023-10-19,배추,10키로망대,상,9666.0,9072.0,7844.0,495,569,550
2023-10-20,배추,10키로망대,상,12836.0,9666.0,7982.0,360,495,578
2023-10-21,배추,10키로망대,상,9937.0,12836.0,7862.0,433,360,617
2023-10-22,배추,10키로망대,상,10449.0,9937.0,7534.0,484,433,559
2023-10-23,배추,10키로망대,상,10961.0,10449.0,8362.0,534,484,678
2023-10-24,배추,10키로망대,상,9352.0,10961.0,8267.5,623,534,797
2023-10-25,배추,10키로망대,상,8472.0,9352.0,8173.0,595,622,546
2023-10-26,배추,10키로망대,상,8518.0,8472.0,8035.0,583,596,545
2023-10-27,배추,10키로망대,상,7805.0,8518.0,7837.0,550,582,502
2023-10-28,배추,10키로망대,상,6773.0,7805.0,7644.0,568,550,474
2023-10-29,배추,10키로망대,상,7082.0,6773.0,7393.0,548,568,538
2023-10-30,배추,10키로망대,상,7391.0,7082.0,6833.0,528,548,592
2023-10-31,배추,10키로망대,상,6790.0,7391.0,6716.0,512,528,644
2023-11-01,배추,10키로망대,상,6490.0,6790.0,6599.0,530,513,757
2023-11-02,배추,10키로망대,상,8482.0,6826.2,6516.5,375,530,699
2023-11-03,배추,10키로망대,상,7374.0,6862.4,6434.0,681,375,545
2023-11-04,배추,10키로망대,상,7374.0,6898.6,6351.5,704,681,664
2023-11-05,배추,10키로망대,상,7258.5,6934.8,6269.0,726,704,534
2023-11-06,배추,10키로망대,상,7143.0,6971.0,6186.5,749,726,696
2023-11-07,배추,10키로망대,상,7477.0,7007.2,6104.0,520,750,857
2023-11-08,배추,10키로망대,상,5711.0,7043.4,6021.5,1044,521,945
2023-11-09,배추,10키로망대,상,5712.0,7079.6,5939.0,982,1044,822
2023-11-10,배추,10키로망대,상,7152.0,7115.8,5856.5,1054,983,854
2023-11-11,배추,10키로망대,상,6018.0,7152.0,5774.0,983,1054,1052
2023-11-12,배추,10키로망대,상,5564.5,6018.0,6243.0,1026,983,1040
2023-11-13,배추,10키로망대,상,5111.0,5564.5,6519.0,1070,1026,1052
2023-11-14,배추,10키로망대,상,5485.0,5111.0,6280.5,898,1070,1064
2023-11-15,배추,10키로망대,상,6105.0,5485.0,6042.0,844,897,879
2023-11-16,배추,10키로망대,상,7400.0,6105.0,5151.0,939,845,955
2023-11-17,배추,10키로망대,상,9424.0,7400.0,4886.0,972,940,1012
2023-11-18,배추,10키로망대,상,9555.0,9424.0,5306.0,1002,972,1075
2023-11-19,배추,10키로망대,상,7950.0,9555.0,6588.0,1180,1002,1226
2023-11-20,배추,10키로망대,상,6345.0,7950.0,5715.0,1358,1180,1142
2023-11-21,배추,10키로망대,상,5563.0,6345.0,5166.5,1206,1359,1057
2023-11-22,배추,10키로망대,상,6532.0,5563.0,4618.0,1027,1205,695
2023-11-23,배추,10키로망대,상,6637.0,6532.0,3787.0,1316,1027,912
2023-11-24,배추,10키로망대,상,6042.0,6637.0,4846.0,1420,1317,713
2023-11-25,배추,10키로망대,상,4085.0,6042.0,5171.0,1171,1421,1010
2023-11-26,배추,10키로망대,상,4618.5,4085.0,5968.0,961,1171,1111
2023-11-27,배추,10키로망대,상,5152.0,4618.5,5945.0,751,961,1063
2023-11-28,배추,10키로망대,상,5218.0,5152.0,5352.0,569,750,1015
2023-11-29,배추,10키로망대,상,5385.0,5218.0,4759.0,560,568,637
2023-11-30,배추,10키로망대,상,5725.0,5385.0,4829.0,737,560,457
2023-12-01,배추,10키로망대,상,6541.0,5725.0,5084.0,756,737,406
2023-12-02,배추,10키로망대,상,6541.0,5841.5,5009.3,34,757,349
2023-12-03,배추,10키로망대,상,6143.5,5958.1,4934.6,440,34,522
2023-12-04,배추,10키로망대,상,5746.0,6074.6,4859.9,846,440,626
2023-12-05,배추,10키로망대,상,5721.0,6191.2,4785.2,668,846,729
2023-12-06,배추,10키로망대,상,5970.0,6307.7,4710.5,539,668,434
2023-12-07,배추,10키로망대,상,5590.0,6424.3,4635.8,548,539,343
2023-12-08,배추,10키로망대,상,5546.0,6540.8,4561.1,538,548,365
2023-12-09,배추,10키로망대,상,5403.0,6657.4,4486.4,446,538,403
2023-12-10,배추,10키로망대,상,6205.0,6773.9,4411.7,362,446,386
2023-12-11,배추,10키로망대,상,7007.0,6890.5,4337.0,278,362,410
2023-12-12,배추,10키로망대,상,7037.0,7007.0,4494.0,279,278,433
2023-12-13,배추,10키로망대,상,5376.0,7037.0,4651.0,345,280,378
2023-12-14,배추,10키로망대,상,6818.0,5376.0,4281.0,214,345,395
2023-12-15,배추,10키로망대,상,6177.0,6818.0,3845.0,329,215,191
2023-12-16,배추,10키로망대,상,8459.0,6177.0,3154.0,102,329,170
2023-12-17,배추,10키로망대,상,7688.5,8459.0,3959.0,228,102,153
2023-12-18,배추,10키로망대,상,6918.0,7688.5,4823.0,354,228,144
2023-12-19,배추,10키로망대,상,5952.0,6918.0,5587.5,269,354,135
2023-12-20,배추,10키로망대,상,8455.0,5952.0,6352.0,128,269,318
2023-12-21,배추,10키로망대,상,6643.0,8455.0,4838.0,378,128,281
2023-12-22,배추,10키로망대,상,6217.0,6643.0,5183.0,288,379,313
2023-12-23,배추,10키로망대,상,6902.0,6217.0,4711.0,124,288,198
2023-12-24,배추,10키로망대,상,6659.0,6902.0,4586.0,235,124,82
2023-12-25,배추,10키로망대,상,6416.0,6659.0,4730.0,346,235,136
2023-12-26,배추,10키로망대,상,6243.0,6416.0,5468.0,269,345,189
2023-12-27,배추,10키로망대,상,6266.0,6243.0,6206.0,266,270,333
2023-12-28,배추,10키로망대,상,5426.0,6266.0,5163.0,435,266,298
2023-12-29,배추,10키로망대,상,6695.0,5426.0,4660.0,301,435,361
2023-12-30,배추,10키로망대,상,5627.0,6695.0,4389.0,390,300,403
2023-12-31,배추,10키로망대,상,5820.2,5627.0,3717.0,396,390,161
2024-01-01,배추,10키로망대,상,6013.5,5673.5,3814.0,402,396,221
2024-01-02,배추,10키로망대,상,6206.8,5719.9,3807.9,409,402,282
2024-01-03,배추,10키로망대,상,6400.0,5766.4,3801.8,415,409,342
2024-01-04,배추,10키로망대,상,5710.0,5812.8,3795.7,404,414,272
2024-01-05,배추,10키로망대,상,5542.0,5859.3,3789.6,381,404,282
2024-01-06,배추,10키로망대,상,5092.0,5905.7,3783.5,317,381,304
2024-01-07,배추,10키로망대,상,5633.5,5952.2,3777.4,269,317,202
2024-01-08,배추,10키로망대,상,6175.0,5998.6,3771.3,221,269,314
2024-01-09,배추,10키로망대,상,6560.0,6045.1,3765.2,224,221,427
2024-01-10,배추,10키로망대,상,6138.0,6091.5,3759.1,248,224,195
2024-01-11,배추,10키로망대,상,5398.0,6138.0,3753.0,382,248,242
2024-01-12,배추,10키로망대,상,5605.0,5398.0,3889.0,244,383,294
2024-01-13,배추,10키로망대,상,5488.0,5605.0,4094.0,244,244,354
2024-01-14,배추,10키로망대,상,5430.0,5488.0,4240.0,304,244,122
2024-01-15,배추,10키로망대,상,5372.0,5430.0,4103.0,363,304,252
2024-01-16,배추,10키로망대,상,5281.0,5372.0,4161.0,266,363,382
2024-01-17,배추,10키로망대,상,5336.0,5281.0,4219.0,243,266,389
2024-01-18,배추,10키로망대,상,6172.0,5336.0,3985.0,231,243,281
2024-01-19,배추,10키로망대,상,7207.0,6172.0,4031.0,208,231,309
2024-01-20,배추,10키로망대,상,7468.0,7207.0,3839.0,208,208,198
2024-01-21,배추,10키로망대,상,7303.0,7468.0,3936.0,302,208,22
2024-01-22,배추,10키로망대,상,7138.0,7303.0,3936.0,396,302,51
2024-01-23,배추,10키로망대,상,5990.0,7138.0,4205.5,422,396,80
2024-01-24,배추,10키로망대,상,5414.0,5990.0,4475.0,234,422,108
2024-01-25,배추,10키로망대,상,6580.0,5414.0,4744.5,158,235,137
2024-01-26,배추,10키로망대,상,6632.0,6580.0,5014.0,262,158,43
2024-01-27,배추,10키로망대,상,7201.0,6632.0,5014.0,216,263,189
2024-01-28,배추,10키로망대,상,6865.0,7201.0,5924.0,316,216,172
2024-01-29,배추,10키로망대,상,6529.0,6865.0,5913.0,417,316,192
2024-01-30,배추,10키로망대,상,6963.0,6529.0,6130.0,333,417,212
2024-01-31,배추,10키로망대,상,7176.0,6963.0,6347.0,416,332,250
2024-02-01,배추,10키로망대,상,6531.0,7176.0,6388.0,450,416,338
2024-02-02,배추,10키로망대,상,6569.0,7279.3,6286.8,411,449,330
2024-02-03,배추,10키로망대,상,6156.0,7382.6,6185.6,396,410,341
2024-02-04,배추,10키로망대,상,6452.0,7485.9,6084.4,420,396,256
2024-02-05,배추,10키로망대,상,6748.0,7589.2,5983.2,443,420,262
2024-02-06,배추,10키로망대,상,7232.0,7692.5,5882.0,346,443,268
2024-02-07,배추,10키로망대,상,6849.0,7795.8,5780.8,368,346,206
2024-02-08,배추,10키로망대,상,6661.0,7899.2,5679.6,355,368,290
2024-02-09,배추,10키로망대,상,4355.0,8002.5,5578.4,87,355,293
2024-02-10,배추,10키로망대,상,5396.0,8105.8,5477.2,110,87,246
2024-02-11,배추,10키로망대,상,6437.0,8209.1,5376.0,132,110,135
2024-02-12,배추,10키로망대,상,7478.0,8312.4,6315.0,154,132,276
2024-02-13,배추,10키로망대,상,8519.0,8415.7,5917.5,177,154,417
2024-02-14,배추,10키로망대,상,8308.0,8519.0,5520.0,223,176,176
2024-02-15,배추,10키로망대,상,9112.0,8308.0,6182.0,267,224,188
2024-02-16,배추,10키로망대,상,8389.0,9112.0,6994.0,328,267,372
2024-02-17,배추,10키로망대,상,8164.0,8389.0,6201.0,177,329,309
2024-02-18,배추,10키로망대,상,8675.5,8164.0,5743.0,279,177,188
2024-02-19,배추,10키로망대,상,9187.0,8675.5,5836.0,381,279,246
2024-02-20,배추,10키로망대,상,8081.0,9187.0,6117.5,317,381,303
2024-02-21,배추,10키로망대,상,8637.0,8081.0,6399.0,261,317,357
2024-02-22,배추,10키로망대,상,8405.0,8637.0,5686.0,275,261,234
2024-02-23,배추,10키로망대,상,8687.0,8405.0,6020.0,218,274,255
2024-02-24,배추,10키로망대,상,9319.0,8687.0,5919.0,185,218,279
2024-02-25,배추,10키로망대,상,9187.0,9319.0,5550.0,238,185,172
2024-02-26,배추,10키로망대,상,9055.0,9187.0,6072.0,290,238,240
2024-02-27,배추,10키로망대,상,9167.0,9055.0,6302.0,320,290,308
2024-02-28,배추,10키로망대,상,8980.0,9167.0,6532.0,349,320,310
2024-02-29,배추,10키로망대,상,9052.0,8980.0,6070.0,364,349,280
2024-03-01,배추,10키로망대,상,9532.0,9052.0,6070.0,302,362,280
2024-03-02,배추,10키로망대,상,9532.0,9181.7,6117.4,330,302,341
2024-03-03,배추,10키로망대,상,9821.0,9311.5,6164.8,358,330,236
2024-03-04,배추,10키로망대,상,10110.0,9441.2,6212.2,386,358,236
2024-03-05,배추,10키로망대,상,10167.0,9570.9,6259.6,350,385,346
2024-03-06,배추,10키로망대,상,10293.0,9700.6,6307.0,323,350,346
2024-03-07,배추,10키로망대,상,11317.0,9830.4,6354.4,240,322,220
2024-03-08,배추,10키로망대,상,10287.0,9960.1,6401.8,367,241,337
2024-03-09,배추,10키로망대,상,10765.0,10089.8,6449.2,270,366,432
2024-03-10,배추,10키로망대,상,10622.0,10219.5,6496.6,354,270,108
2024-03-11,배추,10키로망대,상,10479.0,10349.3,6544.0,438,354,108
2024-03-12,배추,10키로망대,상,10134.0,10479.0,7122.0,320,437,303
2024-03-13,배추,10키로망대,상,11099.0,10134.0,7073.0,264,321,303
2024-03-14,배추,10키로망대,상,10576.0,11099.0,7024.0,384,264,345
2024-03-15,배추,10키로망대,상,11421.0,10576.0,6673.0,283,384,307
2024-03-16,배추,10키로망대,상,12058.0,11421.0,6691.0,274,283,325
2024-03-17,배추,10키로망대,상,12103.0,12058.0,6507.0,310,274,151
2024-03-18,배추,10키로망대,상,12148.0,12103.0,6892.0,345,310,151
2024-03-19,배추,10키로망대,상,11271.0,12148.0,7707.0,388,344,370
2024-03-20,배추,10키로망대,상,11405.0,11271.0,7162.0,362,388,370
2024-03-21,배추,10키로망대,상,10996.0,11405.0,6617.0,395,361,252
2024-03-22,배추,10키로망대,상,11331.0,10996.0,6881.0,385,395,276
2024-03-23,배추,10키로망대,상,10789.0,11331.0,7507.0,297,385,324
2024-03-24,배추,10키로망대,상,11099.5,10789.0,6802.0,366,297,176
2024-03-25,배추,10키로망대,상,11410.0,11099.5,6812.0,434,366,176
2024-03-26,배추,10키로망대,상,11305.0,11410.0,5829.0,389,433,338
